sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code
train-022685,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신이 난,HAPPY,우리 부서에서 생일인 나를 위해 케이크를 챙겨주어서 기분이 좋아. 생일인 나를 모든 사람들이 축하해 주었으면 해! 우선 이 케이크를 다른 부서에게도 나누어주어서 축하를 받을 거야.,Pro_05399,Pro_05399_00033,E68,S06_D02
train-029088,train,노년,남성,대인관계,만성질환 유,기쁨,신이 난,HAPPY,내가 옆집 할머니한테 연락하고 싶었는데 마침 먼저 연락이 와서 너무 신나. 내일 아침에 공원에서 함께 산책을 하자고 했어. 운동은 혼자하는 것보다 같이하면 더 즐겁잖아.,Pro_09779,Pro_09779_00001,E68,S04_D01
train-032172,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,자신하는,HAPPY,오늘 우리 남편이랑 아이들이랑 외식하러 식당에 갔었어. 응 맞아. 우리 집처럼 이렇게 가족 모임을 소중히 여기는 사람들이 많이 없을 것 같아. 다른 집 아이들은 부모님이랑 같이 있기 싫어한다고 주변에서 다들 부러워해.,Pro_08640,Pro_08640_00007,E69,S07_D02
train-007102,train,중년,여성,"재정,은퇴,노후준비",해당없음,슬픔,후회되는,SAD,요즘 부동산 정책이 강화되어서 부동산으로 자산 운용하기가 쉽지 않아졌어. 응. 친구들은 부동산을 여러 개 구매해서 상당한 금액의 자산운용을 하고 있는데 지금 나는 늦었어. 그렇지. 이제 부동산으로 자산 불리는 일은 없어질 것 같아.,Pro_08714,Pro_08714_00011,E23,S08_D02
train-008514,train,청년,여성,대인관계,해당없음,슬픔,실망한,SAD,친구가 약속을 일방적으로 취소했어. 같이 놀러 가려 했는데. 놀이공원 가는 날을 얼마나 기대했는데. 다른 친구를 구해볼까?,Pro_05112,Pro_05112_00049,E21,S04_D02
train-018330,train,중년,남성,"재정,은퇴,노후준비",해당없음,상처,버려진,SAD,병원비가 많이 드니까 자식들이 나를 외면해. 버려진 기분이야. 나는 없는 돈 끌어모아서 자식들 다 키웠는데 자식들은 내가 그런 존재가 아닌가 봐. 잠깐 바람이나 쐬면서 생각 정리를 해야겠어.,Pro_07180,Pro_07180_00013,E49,S08_D02
train-018674,train,청년,여성,대인관계,해당없음,상처,상처,SAD,언니랑 다투다가 서로 상처가 되는 말을 주고받았어. 너무 슬퍼. 나만 상처 되는 말을 한 것도 아닌데 자존심 상하게 먼저 사과하지 않을 거야. 그래도 내가 동생이니까 먼저 다가가서 사과를 하는 게 좋을 것 같아.,Pro_05131,Pro_05131_00044,E40,S04_D02
train-013121,train,청년,여성,"연애,결혼,출산",해당없음,당황,고립된,SAD,출산 당일 날 내 곁에 아무도 없을 것이라고는 생각도 해보지 못했던 일이라 당황했어. 나중에 남편이 오긴 했지만 그래도 그때까지 아무도 없었다는 게 너무 섭섭했어. 잠시 나가서 기분전환을 하게 되면 좀 괜찮아질 거 같아.,Pro_05262,Pro_05262_00046,E51,S05_D02
train-007720,train,중년,여성,"대인관계(부부, 자녀)",해당없음,상처,희생된,SAD,우리 식구 중에 희생한 건 나밖에 없는 것 같아. 애들 다 키우고 나니 그런 생각이 드네. 나만 희생하고 참고 사는 것 같아서 슬퍼.,Pro_08617,Pro_08617_00031,E46,S07_D02
train-019186,train,노년,여성,재정,만성질환 무,당황,죄책감의,SAD,내가 소개해준 김 영감에게 여러 사람이 피해를 봐서 죄책감이 들어. 내가 소개 해 주지 않았더라면 사람들이 피해를 보지 않았을 텐데 마음이 안 좋아. 김 영감한테 피해를 본 사람들을 찾아가 사과해야겠어.,Pro_12466,Pro_12466_00003,E55,S13_D02
train-045334,train,청년,여성,"진로,취업,직장",해당없음,상처,버려진,SAD,내 삶의 미래가 안 보여. 청춘이 불타오를 때라는데 나는 실패한 거 같아서 우울해. 이 나이가 되도록 성공한 게 하나도 없어. 인생에 재미가 없고 너무 불안해. 이미 실패한 인생이어서 딱히 할 수 있는 게 없어. 나를 도와줄 사람이 없으려나?,Pro_05380,Pro_05380_00011,E49,S06_D02
train-043835,train,청년,남성,"진로,취업,직장",해당없음,상처,"가난한, 불우한",SAD,대학교 졸업도 했는데 아직도 취업이 안 돼서 우울증이 더 심해졌어. 우울증 병력이 있어서 더 취업이 안 되는 것 같아. 난 정말 불행한 사람이야. 이대로는 악순환의 반복일 것 같아. 병원에서 우울증을 먼저 치료해봐야겠어.,Pro_03816,Pro_03816_00012,E45,S06_D02
train-013918,train,청년,여성,대인관계,해당없음,상처,충격 받은,SAD,이번에 이사를 와서 잘 부탁 드린다고 떡을 돌렸거든? 근데 어제 옆집 쓰레기봉투에 그 떡이 들어있었어! 어떻게 남이 준걸 버릴 수 있지? 옆집에 과일을 가져다 주면서 한 번 물어봐야겠어.,Pro_05135,Pro_05135_00034,E44,S04_D02
train-033097,train,청년,여성,대인관계,해당없음,슬픔,낙담한,SAD,정말 마음이 힘들어. 계속 나만 상처받는 것 같아. 이제 더는 누구랑 관계 맺고 싶지 않아. 내가 대인 관계에서 이렇게까지 낙담한 일이 없는데 관계에서 상처를 심하게 받아서 정말 혼자 은둔 생활을 하고 싶어. 맞아. 정말 심각하게 싫었어. 제일 친한 친구라고 믿었던 애한테 배신을 당했거든. 그것도 정말 아닐 거라 믿었던 사람들한테 내 욕을 하고 다니는 방식으로.,Pro_05119,Pro_05119_00062,E28,S04_D02
train-010127,train,중년,남성,"직장, 업무 스트레스",해당없음,슬픔,눈물이 나는,SAD,정말 슬픈 일을 겪었어. 어떻게 해야 할지 모르겠어. 직장 동료가 과도한 스트레스로 며칠 전에 사망했어. 정말 친한 동료였는데 눈물이 멈추질 않아.,Pro_07398,Pro_07398_00016,E27,S10_D02
train-046274,train,청소년,여성,가족관계,해당없음,슬픔,슬픔,SAD,몸에 문제가 있어서 남자친구와 싸웠어. 그래서 너무 슬퍼. 몸에 문제가 있는 것도 슬픈데 그것을 이해해주지 못하는 게 정말로 슬퍼. 친구와 대화를 하고 싶어. 내가 어떤 문제가 있는지와 그것 때문에 무엇이 불편한지.,Pro_01631,Pro_01631_00021,E20,S01_D02
train-033494,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,눈물이 나는,SAD,아내가 드디어 출산했어. 기뻐서 눈물이 나. 유산을 두 번이나 하고 힘들었었어. 이러다 잘못되는 건 아닌지 하고 걱정도 했는데 우리에게 큰 축복이 온 것 같아. 아무런 문제 없이 건강한 아이로 태어났어. 어찌나 기쁘던지 눈물이 나더라고.,Pro_05238,Pro_05238_00028,E27,S05_D02
train-019593,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,고립된,SAD,회사 동료들에게 따돌림을 당하고 있어서 너무 힘들어. 그만두고 싶어도 쉽지가 않아. 일을 그만두고 싶을 만큼 힘들어. 일을 그만둬야 하나 고민 중이야. 일을 그만두는 것보단 직접 맞서는 것이 가장 좋은 방법인 것 같아.,Pro_08734,Pro_08734_00024,E43,S08_D02
train-033836,train,청소년,남성,학업 및 진로,해당없음,슬픔,눈물이 나는,SAD,부모님께서 내 성적 때문에 싸우셨어. 눈물이 나. 응. 그걸 보는 내 마음도 정말 아팠어. 맞아. 하지만 나는 이걸 극복할 방법을 찾아야 해.,Pro_00198,Pro_00198_00012,E27,S02_D02
train-040266,train,노년,여성,"건강,죽음",만성질환 무,슬픔,염세적인,SAD,친구들과 대학 동창의 집에 다녀왔어. 아니야. 아픈 남편이 있어서 병문안 겸 우리가 간 거지. 건강하고 머리도 좋아 유망한 친구 남편이 중병을 얻어 퇴원 후 집으로 모셔왔어. 친구 남편에게 닥친 불행이 너무 억울하게 느껴져.,Pro_12197,Pro_12197_00059,E26,S11_D02
train-002973,train,중년,여성,건강,해당없음,슬픔,슬픔,SAD,요즘 많이 슬퍼서 마음이 힘든 것 같아. 일이 없어서 혼자 집에 있거나 내 뜻대로 일이 해결되지 않을 때 그런 기분이 들어. 기분전환보다는 아무것도 하고 싶지 않아.,Pro_08831,Pro_08831_00010,E20,S09_D02
train-037876,train,청소년,여성,가족관계,해당없음,당황,고립된,SAD,식구들이 나만 따돌리는 느낌이 자꾸 들어. 내가 뭘 잘못했는진 모르겠지만 날 좋아하지 않는 것 같아.,Pro_01662,Pro_01662_00030,E51,S01_D02
train-051302,train,노년,남성,재정,만성질환 무,상처,상처,SAD,퇴직을 했는데 경제적으로 어려움이 있어서 미래가 걱정돼. 퇴직하기 전에는 경제적으로 큰 어려움은 없었는데 말이야. 내 자식들이랑 얘기를 해보아야 할 것 같아.,Pro_10891,Pro_10891_00060,E40,S13_D02
train-037170,train,청소년,남성,학업 및 진로,해당없음,상처,배신당한,SAD,담임선생님이 내신 등급을 약간만 올리면 희망하는 과에 지원할 수 있다고 하셨어. 그런데 알고 보니 내가 지원하려는 과는 등급컷이 무척 높아서 내가 지원할 수 없더라고. 선생님에게 배신당한 느낌이야.,Pro_00213,Pro_00213_00008,E42,S02_D02
train-049835,train,청년,남성,"진로,취업,직장",해당없음,슬픔,마비된,SAD,주변에서 여자친구는 없는지 언제 결혼하는지 들들 볶는 통에 너무 힘들어. 비정규직에 연봉도 낮은 내가 어떻게 해. 남들과 내 상황은 달라. 슬프지만 현실을 인정하고 내 미래를 다시 설계해보는 시간을 가져야 할 것 같아.,Pro_03796,Pro_03796_00031,E25,S06_D02
train-001942,train,중년,남성,"재정,은퇴,노후준비",해당없음,상처,충격 받은,SAD,집주인이 전세를 오천만 원 올려달래. 여유 자금이 천만 원밖에 없는데 큰일이야. 대출받아야 하는데 승인이 될까. 신용등급은 이 등급으로 좋은데.,Pro_07175,Pro_07175_00014,E44,S08_D02
train-048498,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,배신당한,SAD,친구한테 큰돈을 빌려줬는데 돌려받지 못했어. 이제 아무도 믿을 수 없어. 그것 때문에 빈털터리가 되었어. 난 이제 다시 일어설 수 없어. 일단 친구를 경찰에 신고하고 돈을 돌려받을 수 있게 노력해야지.,Pro_08733,Pro_08733_00032,E42,S08_D02
train-018420,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,슬픔,SAD,결혼 후에도 잘 사는 모습을 보이지 못해 부모님께 죄송한 마음이 들어. 부모님이 결혼 전에 반대해서 그런지 더 죄송스러운 마음만 드네. 남편이랑 더 자주 찾아뵙고 되도록 덜 싸우는 모습을 보여줘야겠어.,Pro_05231,Pro_05231_00002,E20,S05_D02
train-021930,train,청년,남성,대인관계,해당없음,상처,버려진,SAD,팀 프로젝트를 하는데 나만 빼고 다 퇴근해서 버려진 기분이었어. 왜 퇴근했냐고 물어야 할지 고민이야. 역시 물어보는 게 나을 것 같아.,Pro_03580,Pro_03580_00031,E49,S04_D02
train-006716,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,염세적인,SAD,지난주에 친구 결혼식에 다녀왔어. 결혼식은 좋았어. 다만 나는 남자친구도 없어서 결혼 못 할 것 같아. 단순히 결혼이 문제가 아니라 결혼을 하기 위해 준비해야 하는 것들을 생각하니 더 머리가 아픈 것 같아.,Pro_05237,Pro_05237_00045,E26,S05_D02
train-029457,train,노년,여성,재정,만성질환 유,슬픔,낙담한,SAD,노년에 만성질환까지 있는데 돈이 없으니 절망스러워. 주변에 상담 해보려고.,Pro_12379,Pro_12379_00003,E28,S13_D01
train-033617,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,괴로워하는,SAD,재정 문제 때문에 너무 괴로워. 돈은 늘 필요한데 난 늘 돈이 없어. 허리 치료도 받아야 하고 딸 대학 등록금도 내야 하거든.,Pro_08739,Pro_08739_00023,E48,S08_D02
train-033130,train,중년,여성,"대인관계(부부, 자녀)",해당없음,상처,상처,SAD,아이들이 나랑 말을 안 하려고 해. 소외감이 들고 얼마나 슬프던지. 나도 대화에 낄 수 있도록 노력 해야겠어.,Pro_08611,Pro_08611_00044,E40,S07_D02
train-027602,train,중년,남성,"직장, 업무 스트레스",해당없음,상처,충격 받은,SAD,그렇게 금연하라고 해도 못 끊는 남편 때문에 화가 나. 성공할 때까지 계속 잔소리를 할 생각이야. 올해 안으로 끊게 만들고 싶어. 사업계획을 다시 수정해야할 것 같아.,Pro_07415,Pro_07415_00002,E44,S10_D02
train-013354,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,우울한,SAD,애인과 싸우고 집에 들어가는 길에 다정한 연인을 봤는데 갑자기 눈물이 쏟아졌어. 우리랑은 다르게 정말 행복해 보여서 부럽기도 하고 우울하기도 했어. 우리도 빨리 화해해서 예전의 행복한 모습으로 돌아가면 좋을 것 같아.,Pro_05235,Pro_05235_00042,E24,S05_D02
train-016504,train,노년,남성,재정,만성질환 유,슬픔,실망한,SAD,아내가 돈 관리를 제대로 못해서 생활하는데 어려움을 겪는 게 슬프네. 아내에게 계속 돈 관리를 맡기면 화를 낼 수도 있을 것 같아. 돈 관리를 맡겨서 화를 낼 바엔 아내가 잘하는 일을 맡기면 좋을 것 같아.,Pro_10812,Pro_10812_00004,E21,S13_D01
train-026859,train,청소년,여성,가족관계,해당없음,상처,충격 받은,SAD,엄마와 아빠가 헤어지고 싶은데 사는 이유는 나 때문이라고 해서 속상해. 부모님 사이가 안 좋은 것 같아서 마음이 안 좋아. 가만히 있기보다는 부모님과 각각 따로 만나서 이야기를 해봐야겠어.,Pro_01655,Pro_01655_00023,E44,S01_D02
train-028734,train,청년,여성,"연애,결혼,출산",해당없음,상처,괴로워하는,SAD,지금 만나는 사람과 연애를 시작했는데 결혼까지는 생각이 안 들어서 고민이야. 주변에서 다들 결혼은 언제 하니 하고 물어보니 여러 가지 생각이 들어 머리가 아프거든.,Pro_05259,Pro_05259_00037,E48,S05_D02
train-042646,train,청년,여성,대인관계,해당없음,슬픔,낙담한,SAD,난 왜 병이 있어서 취직도 힘든 거냐고 슬퍼서 집에서 엉엉 울었어. 엄마도 처음엔 화를 내다가 미안하다고 하시는데 그 모습이 너무 안쓰러웠어. 집 앞 공원에 앉아서 마음을 진정시키는 것도 좋을 거 같아.,Pro_05119,Pro_05119_00014,E28,S04_D02
train-007247,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,우울한,SAD,나는 왜 남자친구가 없을까? 너무 우울해. 전 남자친구와 헤어진 지도 오래됐고 이젠 좋은 사람을 만나고 싶어. 하지만 주변에서 찾기는 힘드네. 응. 그래도 인연이 다가오기를 기대하고 있어.,Pro_05235,Pro_05235_00012,E24,S05_D02
train-004160,train,청년,여성,대인관계,해당없음,상처,충격 받은,SAD,십년지기 친구가 사기죄로 경찰 조사를 받고 있대. 응 너무 충격적이야. 정말 양심적이고 모범생 같은 친구였는데 믿기지 않아.,Pro_05135,Pro_05135_00023,E44,S04_D02
train-035895,train,청소년,여성,학교폭력/따돌림,해당없음,당황,외로운,SAD,따돌림을 당하면서 친구와 대화해본지 오래된 것 같아 매우 외롭다. 그래서 내가 친구를 사귀기 위해 노력해볼거야. 내가 다가가는거밖에 없을 것 같아. 서로 원하는 취미를 같이하고 싶어.,Pro_01904,Pro_01904_00003,E53,S03_D02
train-029280,train,중년,남성,"직장, 업무 스트레스",해당없음,슬픔,슬픔,SAD,오늘 승진시험을 봤는데 완전히 망친거 같아 슬퍼. 다음 승진시험을 위해 다시 열심히 일하며 준비해야지.,Pro_07391,Pro_07391_00006,E20,S10_D02
train-029908,train,노년,여성,재정,만성질환 무,슬픔,비통한,SAD,자식들이 그동안 지원해주던 생활비를 갑자기 끊어 버렸어. 너무 슬퍼 어떻게 이런 일이 있을 수가 있지. 글쎄. 늙은 어머니를 돌보지는 못할 망정 이런 경우가 있나.,Pro_12433,Pro_12433_00024,E22,S13_D02
train-041349,train,노년,여성,대인관계,만성질환 무,상처,배신당한,SAD,나이들면서 고집만 늘어났어. 가족과 친구들이 내가 고집이 세서 다른 사람 말은 안 들으려 한다며 대화하기를 꺼려. 내가 고집을 부리기도 하지만 상대방도 무조건 내가 잘못됐다고 하니까 화가 나지.,Pro_11373,Pro_11373_00019,E42,S04_D02
train-023417,train,중년,여성,"재정,은퇴,노후준비",해당없음,분노,좌절한,SAD,은퇴하면 내려가서 사려고 사뒀던 땅을 사기당했어. 퇴직금을 다 쏟아부어서 산 땅인데 너무 절망스러워. 부동산에 다시 찾아가 이야기해봐야겠어.,Pro_08703,Pro_08703_00019,E12,S08_D02
train-007274,train,청년,여성,대인관계,해당없음,상처,배신당한,SAD,나 친구한테 너무 실망감이 크고 배신감이 들어. 정말 속상해 죽겠어. 내가 억울하게 누명을 쓴 일이 있었는데 친구가 나에게 누명을 씌운 사람 편을 들어줬어.,Pro_05133,Pro_05133_00003,E42,S04_D02
train-022009,train,청년,남성,"연애,결혼,출산",해당없음,슬픔,우울한,SAD,연애가 길어지니 서로 관심도 점점 없어지고 다 부질 없는 것 같아 너무 우울해. 어떻게 해야 될지 너무 막막해. 여자 친구와 대화를 많이 해보고 서로 맞춰가려 노력해야 될 것 같아.,Pro_03675,Pro_03675_00028,E24,S05_D02
train-038001,train,노년,여성,"건강,죽음",만성질환 무,상처,"가난한, 불우한",SAD,오늘 머리가 아픈데도 운동을 하고 왔어. 몸이 아파서 간단한 운동조차 못 하면 얼마나 불행할까 하는 생각을 하니 운동을 거르지 말아야 한다는 결론이 나더군. 앞으로도 꾸준한 운동으로 건강 지킬 거야.,Pro_12216,Pro_12216_00023,E45,S11_D02
train-029365,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,우울한,SAD,친했던 애들이 나에게 등을 돌려서 기분이 우울해. 다시 예전 친했던 시절로 돌아가고 싶어. 편지를 써 봐야겠어.,Pro_01875,Pro_01875_00027,E24,S03_D02
train-043650,train,청년,여성,"진로,취업,직장",해당없음,슬픔,후회되는,SAD,남들은 다 해외여행도 가고 좋은 옷도 사 입는데 난 당장 살아가는 것도 너무 힘들어. 내가 아무리 열심히 살아도 부잣집 자식들보다 못하다는 생각에 스스로가 안쓰럽고 슬퍼. 노력은 배신을 안 한다는 말이 있듯이 지금 내가 할 수 있는 최선을 다해봐야지.,Pro_05354,Pro_05354_00006,E23,S06_D02
train-012876,train,청소년,남성,가족관계,해당없음,슬픔,낙담한,SAD,시험을 완전히 망쳤어. 아빠가 실망하실 거야. 아빠가 실망하실 것 같다는 걱정 때문에 잠도 안와. 아직 뭐라고 말해야 할지 생각도 못해봤어.,Pro_00079,Pro_00079_00023,E28,S01_D02
train-051018,train,중년,여성,"대인관계(부부, 자녀)",해당없음,당황,외로운,SAD,이혼을 하게 됐어. 자녀들에게 미안해서 죄책감이 들어. 앞으로 자녀들이 받게 될 시선도 두렵고 앞으로 나의 생활도 두려워. 이미 이런 일을 겪어본 친구에게 조언을 구해봐야겠어.,Pro_08624,Pro_08624_00036,E53,S07_D02
train-040154,train,노년,남성,"건강,죽음",만성질환 무,슬픔,낙담한,SAD,예순 이 넘어 여러 가지 질병으로 힘든 일은 못 하고 공공 근로 같은 일만 해서 먹고살려니 사는 것이 엉망이야. 그래도 어쩌나? 가정은 돌봐야 하고 역시 몸이 좋지 않은 마누라를 위해서라도 안 할 수가 없지. 마누라를 보면 안쓰러워 죽겠어. 내가 끝까지 책임져야지. 고생만 시켜서 안쓰러워.,Pro_10639,Pro_10639_00018,E28,S11_D02
train-013774,train,청년,여성,"진로,취업,직장",해당없음,당황,열등감,SAD,직장에서 내가 아무런 영향력을 끼치지 못하는 것 같아. 내가 아무것도 아닌 것 같아서 우울하고 속상해. 너무 속상해서 속으로 계속 삭혔어.,Pro_05385,Pro_05385_00057,E54,S06_D02
train-010987,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,슬픔,SAD,남자 친구랑 헤어졌어. 오랫동안 함께해 왔던 사람이야. 이제 누구와 뭘 해야 할지 모르겠어.,Pro_05231,Pro_05231_00010,E20,S05_D02
train-031305,train,중년,남성,"대인관계(부부, 자녀)",해당없음,슬픔,우울한,SAD,요즘 딸이랑 자꾸 엇나가는 것 같아서 슬퍼. 응. 어디서부터 잘못 된 건지 모르겠어. 잘 해보려곤 하는데 어렵네.,Pro_07035,Pro_07035_00028,E24,S07_D02
train-006274,train,청년,여성,대인관계,해당없음,상처,버려진,SAD,친구들이 갑자기 나를 따돌리는 것 같아. 버려진 기분이야. 어느 날 다들 나한테 말을 안 걸어. 이야기하다가도 내가 가면 그만둬 버리고. 왜 그러는지 물어봐야겠어. 계속 이 상태로 있기는 답답해.,Pro_05140,Pro_05140_00046,E49,S04_D02
train-047692,train,노년,여성,"건강,죽음",만성질환 무,당황,죄책감의,SAD,연이은 남편과 친척의 죽음이 내가 그들을 살피지 못했기 때문이라는 생각이 들어. 나한테 도움을 요청했을 때 적극적으로 관심을 줄걸. 너무 죄책감이 들어. 당분간은 힘들겠지만 충분히 슬퍼하고 잘 보내드려야지.,Pro_12226,Pro_12226_00039,E55,S11_D02
train-007241,train,청년,여성,"진로,취업,직장",해당없음,분노,좌절한,SAD,이 세상은 참 불공평해. 취업에 필요한 스펙을 쌓아야 하는데 인턴이나 유학은 공평하게 찾아오는 기회가 아닌 것 같아.,Pro_05343,Pro_05343_00034,E12,S06_D02
train-020121,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,충격 받은,SAD,다닌 지 십 년이나 넘은 회사를 그만 두고 또 다른 일을 할 용기가 없어. 응 우리 회사가 아니면 날 받아줄 곳도 없을 텐데 말이야. 앞으로 어떻게 살아야 할지 막막해. 정말 두렵고 걱정뿐이지만 기분 좋은 노래를 들으면서 용기를 내보겠어.,Pro_08735,Pro_08735_00011,E44,S08_D02
train-031246,train,노년,남성,재정,만성질환 유,슬픔,눈물이 나는,SAD,왜 자꾸 옆집이랑 비교해 가며 재산의 규모를 이야기하는지. 자식들이 이럴 땐 참 미워. 내가 교육을 잘못 시켜서 그런 거 같아서 생각이 많아져. 인생은 나 자신과의 싸움이니 타인과 비교하는 것은 아무런 의미가 없다고 말해줄 거야.,Pro_10818,Pro_10818_00006,E27,S13_D01
train-042505,train,청소년,남성,가족관계,해당없음,상처,배신당한,SAD,친구랑 같이 진로에 대해서 얘기하기로 했는데 놀 생각만 해서 싸웠어. 좋아하는 것도 비슷하고 친해서 진로 고민을 털어놓으려고 했는데 도움 안 될 것 같아. 일단 친구 말고 그냥 선생님께 상담하는 게 좋을 거 같아.,Pro_00093,Pro_00093_00032,E42,S01_D02
train-035664,train,청소년,여성,학업 및 진로,해당없음,슬픔,실망한,SAD,생각보다 등급이 매우 낮게 나온 것 같아. 무척 노력 했는데. 진짜 열심히 공부했는데 전보다 나아진 게 두 과목 뿐이야. 나 너무 슬퍼. 공부 방법의 문제인 것 같아. 약간 정비를 해야겠어.,Pro_01752,Pro_01752_00013,E21,S02_D02
train-015728,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,염세적인,SAD,실업급여를 받는 기한이 곧 끝나. 그런데 일자리 구하기가 쉽지 않을 것 같아서 슬퍼. 요즘 시국이 시국인지라 채용하는 곳 자체가 별로 없어. 연봉을 조금 낮추어서라도 다시 지원해볼 생각이야.,Pro_07157,Pro_07157_00014,E26,S08_D02
train-040268,train,노년,여성,"건강,죽음",만성질환 유,당황,고립된,SAD,친구와 전화했어. 자신이 혈관성 치매에 걸린 것에 대해 상심하면서도 자신의 죗값을 받는 것이라고 하더라. 규칙적인 생활을 하지 않고 술을 많이 마셔서 병을 얻었다면서 후회하더라. 의사 선생님 말씀 잘 따르겠다고 했으니 차츰 나아지려나.,Pro_12162,Pro_12162_00033,E51,S11_D01
train-004709,train,청년,여성,대인관계,해당없음,상처,괴로워하는,SAD,요즘 친구들과 많이 멀어진 것 같아. 카톡이나 전화가 전보다 많이 줄었어. 전에는 매일매일 카톡과 전화를 했지.,Pro_05139,Pro_05139_00033,E48,S04_D02
train-047954,train,노년,여성,대인관계,만성질환 무,상처,고립된,SAD,나이가 드니 자식들이 나를 다 떠나네. 아무도 엄마를 돌아봐 주지 않으니 정말 절망적이다. 내 옆엔 아무도 남지 않은 걸까? 나는 내 젊음을 바쳐 내 아이들을 키워냈는데 말이야. 오늘 큰딸에게 전화를 한번 해봐야겠어. 딸도 나를 보고 싶어 할 지도 몰라.,Pro_11374,Pro_11374_00008,E43,S04_D02
train-045354,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,우울한,SAD,나아지지 않는 집안 경제에 지쳐. 도무지 어떻게 해야 할지 몰라서 울고 싶어. 집 근처 공원이라도 산책하며 다른 방법을 알아봐야겠어.,Pro_07155,Pro_07155_00005,E24,S08_D02
train-027090,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,비통한,SAD,재취업을 하려고 노력했지만 취업도 못하고 실업급여도 못 받았어. 사업을 시작해볼지 고민이야. 사업을 한 번 시작해 보려고.,Pro_07153,Pro_07153_00019,E22,S08_D02
train-024595,train,노년,남성,대인관계,만성질환 무,상처,"가난한, 불우한",SAD,하루 종일 폐지를 주워도 오천 원 벌기도 힘드니 너무 괴롭군. 비 오는 날은 더 큰 일이야. 비가 오면 폐지를 못 줍거든. 양로원에 가서 점심을 얻어먹었지. 허기라도 면할 수 있거든.,Pro_09816,Pro_09816_00012,E45,S04_D02
train-040569,train,노년,남성,재정,만성질환 무,슬픔,비통한,SAD,누님생각을 하면 한숨만 나와. 매형이 재산을 다날리고 돌아가셨어. 살길이 막막해. 누님이 너무 불쌍해.,Pro_10873,Pro_10873_00012,E22,S13_D02
train-008636,train,청년,여성,"연애,결혼,출산",해당없음,상처,배신당한,SAD,남자친구가 공무원 시험에 합격하더니 날 없는 사람 취급해. 수험 기간 내내 내가 술이랑 밥 다 사줬는데 합격하니까 날 모른 척하다니. 배신감 들어. 걔는 내 전화도 안 받아. 나만 오로지 걜 위해 희생한 거지.,Pro_05253,Pro_05253_00024,E42,S05_D02
train-023913,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,배신당한,SAD,본부장님이 박 과장만 예뻐해 줘서 너무 상처야. 본부장님께서 이번에도 박 과장만 승진시켜줘서 더 화가 나. 직장 상사와 얘기를 하면서 혹시 내가 뭐가 부족했는지 알아야겠어.,Pro_08973,Pro_08973_00009,E42,S10_D02
train-023174,train,중년,남성,"직장, 업무 스트레스",해당없음,상처,괴로워하는,SAD,회사 일이 많이 밀려서 주말에도 나와 근무를 해야 해. 나는 지금 너무 괴로워. 나는 부장님께 말해서 주말에 회사에 나가지 않을 거야.,Pro_07419,Pro_07419_00020,E48,S10_D02
train-043864,train,노년,남성,대인관계,만성질환 무,상처,고립된,SAD,친구들도 하나둘씩 다 떠나고 이젠 진짜 나 혼자 남았구먼. 내 인생은 이미 끝났어. 직업도 잃고 나니 내 인생에 희망이 보이지가 않아. 내 생각을 변화시키는 게 가장 중요할 것 같아.,Pro_09814,Pro_09814_00079,E43,S04_D02
train-050637,train,청년,여성,"진로,취업,직장",해당없음,상처,버려진,SAD,취업이 도무지 안 되는데 돈은 부족해지고만 있어. 이대로면 나는 굶어 죽을 거야. 나는 아마 앞으로도 계속 직장을 갖지 못할 거야. 마음을 긍정적으로 갖고 계속 회사에 지원하며 취업 준비를 해야겠어.,Pro_05380,Pro_05380_00041,E49,S06_D02
train-010180,train,중년,남성,"직장, 업무 스트레스",해당없음,상처,고립된,SAD,회사에서는 모두 얼굴에 가면을 쓰고 있는 것 같아. 다들 무슨 생각을 하고 사는지 모르겠어. 꼭 외딴 섬에 혼자 있는 느낌이야! 모두 자기 잇속이 있는 것 같아. 이해관계에 따라 사람에 대한 태도나 감정이 바뀌는 것 같아. 몇 번 있었어. 그 뒤로는 다른 사람을 대할 때 너무 생각이 많아지는 것 같아서 차라리 혼자 있는 게 편한 것 같아!,Pro_07414,Pro_07414_00006,E43,S10_D02
