sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,manual_relabel_reason
train-049237,train,노년,남성,"건강,죽음",만성질환 무,분노,좌절한,SAD,지난달에 아내가 죽은 후에 우울증 증세가 심해져서 집에서 꼼짝도 않고 무기력하게 지내. 기억력도 부쩍 떨어져서 맨날 실수만 하고 요즘은 나 자신이 너무 한심해. 오늘 내가 걱정된다고 큰딸이 우리 집에 온다고 하던데 딸한테 이야기하려고 해.,Pro_10623,Pro_10623_00029,E12,S11_D02,
train-023643,train,중년,여성,건강,해당없음,슬픔,후회되는,SAD,먹고서 바로 눕는 습관을 들였더니 역류성 식도염에 걸렸네. 정말 후회막심이야. 그냥 편하자고 누워서 티브이 봤던 내가 너무 원망스럽다. 그래도 꾸준히 관리를 하면 좋아진다고 하니 좋은 습관을 만들려고.,Pro_08834,Pro_08834_00007,E23,S09_D02,
train-002452,train,청년,여성,"진로,취업,직장",해당없음,슬픔,비통한,SAD,나 또 면접 떨어졌어! 이게 벌써 몇 번째인지 모르겠네. 빨리 취업이 돼야 하는데 말이야. 나한테만 너무한 거 아니냐고.,Pro_05353,Pro_05353_00004,E22,S06_D02,
train-029661,train,노년,남성,"건강,죽음",만성질환 무,당황,외로운,SAD,나이가 드니까 몸도 아프고. 혼자인 거 같은 느낌이 든다. 이제부터라도 좋은 친구 많이 사귀고 건강에도 힘 써야겠어.,Pro_10664,Pro_10664_00005,E53,S11_D02,
train-025331,train,노년,여성,대인관계,만성질환 유,당황,외로운,SAD,언니가 관절염이 심해진 나는 빼놓고 일주일 동안 여행을 가서 심심해. 할 것도 없고 심심해. 외로워. 나도 친구들과 여행을 가야겠어.,Pro_11324,Pro_11324_00029,E53,S04_D01,
train-001119,train,청년,여성,대인관계,해당없음,상처,상처,SAD,친한 친구와 여행을 왔는데 친구는 남자친구랑 연락하느라 바쁘기만 해. 서운하고 상처가 돼. 준비도 거의 다 내가 했는데. 친구에게 솔직하게 말해 보려고 해. 이대로는 여행 끝날 때까지 기분을 망칠 것 같아.,Pro_05131,Pro_05131_00067,E40,S04_D02,
train-005561,train,청년,여성,"진로,취업,직장",해당없음,분노,좌절한,SAD,나 이번 최종 면접 결과 나왔는데 또 떨어져서 정말 좌절감이 들어. 어떻게 해야 할까? 당연히 다른 회사에도 지원은 해놨는데 제일 가고 싶은 회사 결과가 떨어져서 좌절감이 들었어. 다른 회사 지원 결과는 좋을 수도 있겠지?,Pro_05343,Pro_05343_00003,E12,S06_D02,
train-016446,train,중년,여성,"대인관계(부부, 자녀)",해당없음,상처,충격 받은,SAD,딸이 장애인과 결혼한다는 말을 해서 많이 놀랐어. 솔직히 장애인과 결혼하면 자식에게도 장애가 유전될까봐 걱정이 앞서. 내 마음을 자세히 전달해 봐야겠네. 딸이 내 마음을 이해해주면 좋겠어.,Pro_08615,Pro_08615_00016,E44,S07_D02,
train-025496,train,노년,여성,재정,만성질환 유,상처,배신당한,SAD,믿었던 사위마저도 내가 아프니까 나를 짐짝 취급을 해서 너무 화가 나. 내가 왜 짐짝 취급을 당해야만 하지? 내가 뭘 잘못했다고. 누군가에게 그런 취급을 당할 거라면 자식에게도 사위에게도 손 벌리지 않고 나 혼자 살아갈 거야.,Pro_12393,Pro_12393_00010,E42,S13_D01,
train-005651,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,눈물이 나는,SAD,결혼 전날 자꾸 눈물이 났어. 부모님을 떠난다는 게 실감이 나서 울었어. 막연히 결혼해서 떠난다고 생각만 하다 이제 가족들과 떨어진다는 게 의미를 가지면서 나도 모르게 그랬나 봐. 결혼식도 올리고 신혼여행도 다녀오면서 안정되었어. 결혼을 하는 사람의 통과의례가 아니었나 싶기도 해.,Pro_05238,Pro_05238_00001,E27,S05_D02,
train-018466,train,청년,남성,"연애,결혼,출산",해당없음,슬픔,마비된,SAD,연애할 땐 아내가 설렜는데 지금은 너무 편해서 속상해. 아내와 다시 설레는 감정을 느끼고 싶어. 아내와 함께 여행을 떠나보려고 해.,Pro_03676,Pro_03676_00014,E25,S05_D02,
train-045191,train,노년,여성,재정,만성질환 무,당황,외로운,SAD,퇴직하고 나니 경제적으로 아주 힘들어. 앞으로 어떻게 살아야 할지 두려워. 교육 과정을 제대로 밟지 못해서 할 수 있는 일이 없을 것 같아. 노후를 잘 대비할걸. 내가 할 수 있는 일을 찾아보려고 해.,Pro_12464,Pro_12464_00053,E53,S13_D02,
train-004691,train,청년,남성,대인관계,해당없음,슬픔,염세적인,SAD,요즘 사람들이 너무 이기적인 것 같아. 자기만 생각하고 남에게 피해를 끼치면서까지 그렇게 이기적으로 굴더라고.,Pro_03557,Pro_03557_00039,E26,S04_D02,
train-040069,train,노년,남성,"건강,죽음",만성질환 유,슬픔,실망한,SAD,몸이 여기저기 안 좋은 것 같아. 허리도 아픈 것 같고 무릎도 아프고 발도 아파. 아픈 아내도 돌봐야 하는데 안 아픈 데가 없어. 너무 서럽네.,Pro_10572,Pro_10572_00012,E21,S11_D01,
train-017941,train,노년,여성,"건강,죽음",만성질환 무,슬픔,비통한,SAD,심장마비로 남편을 떠나 보내고 매일 아침이면 눈을 뜨기가 두려워. 차갑게 식어버렸던 남편의 몸을 생각하면 지금도 소름이 돋고 눈물이 나곤 해. 이제 혼자서는 못 살 것 같아. 아무래도 딸네 집에서 지내다 와야겠어.,Pro_12193,Pro_12193_00009,E22,S11_D02,
train-049164,train,노년,남성,대인관계,만성질환 무,상처,상처,SAD,친구들과 얘기를 하니 내 월급이 너무 낮아 비관적이고 걱정돼. 소비 습관도 너무 달라져서 점점 생활 격차가 커지고 있어. 아무래도 회사 이직을 위해서 자기 계발을 하면서 알아봐야겠어.,Pro_09811,Pro_09811_00038,E40,S04_D02,
train-023446,train,중년,여성,"재정,은퇴,노후준비",해당없음,슬픔,비통한,SAD,남편에게 이혼당하고 집도 뺏겼어. 돈이 없어 찜질방에서 생활하고 있으니 슬프고 비통해. 내 신세가 처량해서 잠도 안 오고 억울해서 너무 괴로워. 일단 단칸방이라도 얻을 돈을 벌어야지. 당장 일자리를 알아보러 가야겠어.,Pro_08713,Pro_08713_00003,E22,S08_D02,
train-023447,train,중년,여성,"재정,은퇴,노후준비",해당없음,슬픔,비통한,SAD,이제 나이도 있는데 노후 준비는 못하고 빚만 갚아나가야 하는 현실이 슬프고 비통해. 남들은 노후 준비 다 해서 편하게 놀러 다니는데 나만 빚에 허덕이니 슬퍼. 전문가에게 자산 점검을 받아서 최선의 방법이 뭔지 상담이라도 해볼래.,Pro_08713,Pro_08713_00018,E22,S08_D02,
train-026438,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,마비된,SAD,코로나 때문에 결혼식이 연기됐어. 일이 손에 잡히지 않아. 계획이 다 틀어져서 어떻게 수정해나가야 할지 모르겠어. 신랑이랑 어디 여행이라도 잠깐 갔다와야겠어.,Pro_05236,Pro_05236_00028,E25,S05_D02,
train-009888,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,희생된,SAD,내 나이 오십인데 아무것도 마련하지 못한 것 같아. 여유 자금도 친구들보다 적고 하루하루 그냥 살았었거든. 어느덧 나이는 들고 내 통장 잔고는 형편없고 정말 한숨만 나와. 남편 뒷바라지하며 아이들을 키우고 나니 나에게 남은 것은 아무것도 없네.,Pro_08737,Pro_08737_00007,E46,S08_D02,
train-045315,train,중년,남성,"대인관계(부부, 자녀)",해당없음,슬픔,슬픔,SAD,둘째가 아파서 챙겨줘야 하는데 편찮으신 어머니가 머리에서 떠나지를 않아. 하나뿐인 아들이자 아버지니까. 그래서 한 명을 선택할 수 없어서 슬퍼. 내 책임인데 어쩌겠어. 힘들어도 열심히 돌보는 거지.,Pro_07031,Pro_07031_00007,E20,S07_D02,
train-026673,train,청년,남성,대인관계,해당없음,슬픔,우울한,SAD,직장에서 따돌림을 당하고 있어. 다들 나에게 눈치를 주고 회식에 참여하지도 못하게 해. 일단 내 행동을 돌아보고 그래도 해결책이 나오지 않는다면 직장 동료에게 직접 물어봐야겠어.,Pro_03555,Pro_03555_00037,E24,S04_D02,
train-010936,train,중년,여성,건강,해당없음,슬픔,비통한,SAD,내가 암에 걸렸는데 남편이나 애들이나 다 별거 아니래. 내 인생 이게 뭐야. 갑상샘암이래. 수술만 하면 낫는 착한 암이라며 다들 그러는 거지. 그래도 어떻게 그럴 수 있지? 지금 초기라서 완치가 가능할 거라고는 해.,Pro_08833,Pro_08833_00010,E22,S09_D02,
train-050089,train,중년,남성,"대인관계(부부, 자녀)",해당없음,슬픔,눈물이 나는,SAD,아이들이 모두 대학생이라 교육비가 많이 드는데 부모님도 돌봐야 하니 막막하고 슬퍼. 지금까지 열심히 살아왔는데 앞으로는 또 어떻게 살아야 하나 막막하고 눈물이 나. 우선 아이들에게 솔직한 내 상황을 말하고 도움을 구해보려 해.,Pro_07038,Pro_07038_00028,E27,S07_D02,
train-047122,train,노년,여성,대인관계,만성질환 무,당황,고립된,SAD,오랜 기간 함께 살던 남편과 이혼했어. 내가 못되게 굴어서 벌 받나 봐. 혼자 남겨진 지금 너무 고독하고 지나온 세월이 허탈해. 나에게 조금 더 집중하는 삶을 살아야겠어. 취미활동도 하고 자립심을 기를 거야.,Pro_11382,Pro_11382_00033,E51,S04_D02,
train-005040,train,중년,남성,"재정,은퇴,노후준비",해당없음,당황,열등감,SAD,친구들을 보면 나보다 다들 상황이 좋은 것 같아서 내가 잘 못 살았나 하는 생각이 드네. 나는 빌라에 살고 있는데 친구들은 아파트에 살고 있어서 좀 불안한 마음이 있어.,Pro_07185,Pro_07185_00029,E54,S08_D02,
train-036253,train,청소년,여성,가족관계,해당없음,슬픔,비통한,SAD,집에서 무슨 사건 있었나요? 부모님의 관계를 회복 시켜드릴 묘안이 있을까요? 언제나 당신의 편에서 응원할게요. 힘내요.,Pro_01633,Pro_01633_00029,E22,S01_D02,
train-002251,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,열등감,SAD,주변에 나보다 나은 처지인 사람만 있는 것 같다는 생각이 들어. 열심히 산 것 같은데 남은 건 하나도 없고 주변 사람들은 모두 화목하고 여유로워 보여. 다른 친구들이 자랑하는 것만 들으면 열등감이 들어서 힘들어.,Pro_08745,Pro_08745_00012,E54,S08_D02,
train-007260,train,청년,여성,대인관계,해당없음,분노,좌절한,SAD,오늘 면접 결과가 나왔는데 불합격이래. 이번이 세 번째야. 점점 자신이 없어지는데 포기할 수도 없고 어쩌면 좋지? 취업에 실패하니 내 인생도 실패작인가 싶어 괴로워.,Pro_05103,Pro_05103_00033,E12,S04_D02,
train-046061,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,희생된,SAD,나이는 들어가는데 생활은 항상 빠듯하기만 하니 희망이 보이지 않아. 어쩌다 이렇게 되었지? 이제 가난도 지긋지긋하다. 뭘 해보자니 나이가 들어서 성큼 나서기도 두려워. 지금처럼 살면 계속 이런 상황이 반복될 것 같아. 급여가 괜찮은 일을 찾아봐야겠어.,Pro_08737,Pro_08737_00006,E46,S08_D02,
train-022338,train,청년,여성,대인관계,해당없음,당황,열등감,SAD,여자 연예인들을 보면 나보다 예쁘고 몸매도 좋은 것 같아서 부러워. 남자 친구랑 티브이를 보는데 나랑 비교하면서 무시해서 당황스러웠어. 이제부터 나도 운동하고 가꿔야겠어.,Pro_05145,Pro_05145_00017,E54,S04_D02,
train-006166,train,중년,남성,"대인관계(부부, 자녀)",해당없음,슬픔,실망한,SAD,아들이 자꾸 말썽만 피워서 너무 속상하고 슬퍼. 학교에서 친구를 때려서 학교에 불려갔다 왔어. 왜 이렇게 잘못된 길로 가는지 이해가 안 되네.,Pro_07032,Pro_07032_00017,E21,S07_D02,
train-009351,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,고립된,SAD,은퇴하고 집에만 있으니 너무 심심해. 취미생활을 해 보면 도움이 될까? 어디서 어떤 걸 배울 수 있는지 찾아봐야겠어.,Pro_08734,Pro_08734_00016,E43,S08_D02,
train-028116,train,청년,남성,"진로,취업,직장",해당없음,슬픔,슬픔,SAD,지금 회사는 비전이 없어 보여. 일도 힘들어. 이직하려 노력 중인데 연락 오는 곳이 없어. 영어 공부를 좀 더 해야겠어!,Pro_03791,Pro_03791_00042,E20,S06_D02,
train-022004,train,청년,남성,"연애,결혼,출산",해당없음,슬픔,비통한,SAD,여자 친구가 회사에서 상사에게 성희롱당했대. 너무 속상하고 힘들어. 여자 친구가 힘들어하는 걸 보니 더 괴로워. 회사 성희롱 담당 센터에 전화를 해봐야겠어.,Pro_03673,Pro_03673_00021,E22,S05_D02,
train-047519,train,노년,남성,재정,만성질환 무,상처,괴로워하는,SAD,회사에서 퇴직을 앞두고 있는데 앞으로의 생계가 걱정돼. 아직 노후준비도 제대로 못 했어. 젊을 때 열심히 모았어야 했는데 후회된다. 퇴직 후에 내가 무슨 일을 할 수 있을지 미리 찾아봐야겠어.,Pro_10899,Pro_10899_00057,E48,S13_D02,
train-034316,train,청소년,남성,학교폭력/따돌림,해당없음,상처,희생된,SAD,내 가장 친한 친구가 내 말을 믿어주질 않고 심지어 다른 애들이랑 같이 따돌렸어. 힘들어. 내가 친한 친구를 뒤에서 욕했다는 소문이 생겼어. 나는 분명히 한 적이 없는데 너무 억울해. 친구와 단둘이 진솔한 얘기를 해보자고 요청해봐야겠어.,Pro_00337,Pro_00337_00004,E46,S03_D02,
train-013203,train,청년,여성,"진로,취업,직장",해당없음,슬픔,염세적인,SAD,이 기업은 유학파를 선호해서 나에게는 입사기회가 없을 것 같아서 슬퍼. 왜 유학파를 선호하는 걸까? 의문스럽네. 왜 유학파를 선호하는지를 알아보고 나도 조금 더 열심히 취업준비를 해야 할 것 같아.,Pro_05357,Pro_05357_00023,E26,S06_D02,
train-028114,train,청년,남성,"진로,취업,직장",해당없음,슬픔,슬픔,SAD,직장에 다니며 피곤할 때마다 고생하셨을 아버지 생각이 나. 우리한테 내색도 안하고 혼자 힘드셨을 거야. 아버지께 전화를 해야겠어.,Pro_03791,Pro_03791_00045,E20,S06_D02,
train-018424,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,슬픔,SAD,내 산후조리를 위해 고생하는 엄마를 보니 미안한 마음이 들어. 항상 엄마한테 도움만 받고 사는 거 같아 죄송스러워. 오늘은 엄마한테 맛있는 요리를 해드리고 감사하다는 말씀을 해드려야겠어.,Pro_05231,Pro_05231_00021,E20,S05_D02,
train-030200,train,청소년,여성,학교폭력/따돌림,해당없음,상처,고립된,SAD,따돌림을 당해서 학교에서 고립된 기분이 들어. 맞아. 친구들과 대화하고 싶어서 내가 먼저 말을 걸어 볼거야.,Pro_01894,Pro_01894_00007,E43,S03_D02,
train-011639,train,중년,여성,"대인관계(부부, 자녀)",해당없음,상처,고립된,SAD,내가 꼭 무인도가 된 느낌이야. 남편이 사업 수완이 좋을 땐 아이도 집에서 밝았는데. 사업이 망하고 말았지. 그렇게 되니까 남편도 말없이 술만 마시고 아이도 엇나가게 됐지. 난 하소연할 데도 없고 혼자 남겨진 기분이야.,Pro_08614,Pro_08614_00017,E43,S07_D02,
train-016532,train,청년,남성,"연애,결혼,출산",해당없음,슬픔,낙담한,SAD,가족끼리 소풍을 갔는데 아내에게 맡겨둔 아이가 잠시 한 눈을 판 사이에 사라졌다는 소식을 들어서 너무 슬퍼. 아무리 찾아봐도 보이질 않아서 너무 속상하고 걱정돼. 우선 실종신고를 할 생각이야.,Pro_03679,Pro_03679_00001,E28,S05_D02,
train-043611,train,중년,여성,건강,해당없음,상처,"가난한, 불우한",SAD,갱년기가 와서 그런지 자식들에게 화만 내게 돼. 이런 내가 싫어. 안 그러고 싶은데 자꾸 더 상황이 나쁘게 흘러가는 것 같아. 아이들에게 갱년기인 걸 털어놓고 이해해 달라고 말해야겠어.,Pro_08856,Pro_08856_00001,E45,S09_D02,
train-010833,train,청소년,여성,학교폭력/따돌림,해당없음,상처,고립된,SAD,오늘 다른 학교로 전학을 왔는데 친구들과 친해지지 못했어. 모르겠어. 친구들이 나를 안 좋은 시선으로 보는 것 같았어. 나를 싫어할까 봐 무서워. 내일은 친구들에게 먼저 말을 건네 봐야겠어.,Pro_01894,Pro_01894_00015,E43,S03_D02,
train-036394,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,실망한,SAD,나와 가까웠던 친구가 나를 따돌리는 것 같아. 어떻게하면 좋지? 맞아. 내일 친구한테 가서 말해야 할 것 같아. 나를 따돌리는 원인에 대해서 바로 물어볼거야.,Pro_01872,Pro_01872_00002,E21,S03_D02,
train-045449,train,중년,여성,"직장, 업무 스트레스",해당없음,분노,좌절한,SAD,애들 낳고 나이 들어서 그런지 새로운 일을 배우는 게 힘들어. 무능력한 내가 부끄러워. 남편의 벌이로는 부족해서 직접 나선 건데 난 고작 이것도 못 하는 무능력한 여자인가 봐. 옆집 준오 엄마도 이쪽으로 일하고 있는 것 같던데 요령을 물어봐야겠어.,Pro_08943,Pro_08943_00008,E12,S10_D02,
train-045283,train,노년,여성,대인관계,만성질환 무,분노,좌절한,SAD,나는 주변에 마음 나눌 사람이 왜 없을까? 허탈해. 회의감이 느껴져. 이제까지 잘못 살았나 봐. 새로운 관계를 만들어야겠어.,Pro_11343,Pro_11343_00012,E12,S04_D02,
train-013616,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,실망한,SAD,반복된 데이트 패턴이 식상하고 지루해서 좀 실망스러워. 애인에게 데이트가 지겹다고 얘기를 해야겠어. 상대방의 잘못만이 아닌 나의 잘못도 있을 테니 내가 먼저 패턴을 바꿔야겠어.,Pro_05232,Pro_05232_00024,E21,S05_D02,
train-050160,train,청년,여성,"진로,취업,직장",해당없음,상처,희생된,SAD,이번에도 장학금 받을 수 있겠지? 일등도 장학금도 놓칠까 봐 불안해서 잠을 잘 수가 없어. 지방대에서 성적까지 안 나오면 어디 취업이나 할 수 있겠어? 불안해 죽겠어. 나도 좀 편해져야 한다는 거 아는데 잘 안 돼. 엄마 말대로 상담이라도 받아봐야 할까 봐.,Pro_05377,Pro_05377_00025,E46,S06_D02,
train-015124,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,우울한,SAD,아내 항암 치료에 우리 노후 자금이 거의 들어가서 많이 답답하네. 아픈 사람한테 할 소리는 아니지만 왜 꼭 여보여야 했나 싶고 계속 우울해. 아내의 웃는 얼굴을 보는 게 최고지. 내일은 꽃다발이라도 사가야겠어.,Pro_07155,Pro_07155_00007,E24,S08_D02,
train-028094,train,청년,남성,"연애,결혼,출산",해당없음,상처,상처,SAD,여자 친구에게 잘못을 빌고 집 앞에서 기다리겠다고 했으나 끝내 나오지 않았어. 나도 상처를 받았지만 여자 친구도 내 잘못된 행동 때문에 서운한 거겠지. 나에게 한 번만 기회를 더 달라고 전화해봐야겠어.,Pro_03691,Pro_03691_00022,E40,S05_D02,
train-026193,train,청년,여성,대인관계,해당없음,상처,"가난한, 불우한",SAD,세상은 너무 불공평한 것 같아. 등록금 때문에 아르바이트하는데도 돈이 부족해. 너무 가난한 현실이 속상해. 청년 대출이라도 알아봐야겠어.,Pro_05136,Pro_05136_00022,E45,S04_D02,
train-044548,train,노년,여성,재정,만성질환 무,슬픔,마비된,SAD,이제 나이가 들어 노후준비를 해야 하는데 경제적으로 어려워서 너무 힘들어. 나중에 더 힘들어질 것 같아서 걱정돼. 우선 자녀들에게 도움을 요청해 보는 게 좋겠어.,Pro_12436,Pro_12436_00036,E25,S13_D02,
train-039385,train,노년,여성,재정,만성질환 유,상처,"가난한, 불우한",SAD,건강이 나빠져서 정년퇴직을 하지 못할 것 같아서 너무 속상해. 관절염이 심해져서 수술해야 한대. 그러니 어떻게 직장생활을 계속할 수 있겠어? 수술하고 회복하는 데 육 개월이 넘게 걸린대. 집에서 쉬는 수밖에 도리가 없어.,Pro_12396,Pro_12396_00003,E45,S13_D01,
train-020810,train,청년,여성,"진로,취업,직장",해당없음,슬픔,마비된,SAD,요즘은 팀장님이 잔소리를 하셔도 한 귀로 듣고 한 귀로 흘리게 되네. 잔소리를 너무 들어서 이젠 익숙해졌어. 익숙해지지 않고 계속 변화를 해야 할 것 같은데 잘 안 되네.,Pro_05356,Pro_05356_00020,E25,S06_D02,
train-043421,train,중년,남성,"대인관계(부부, 자녀)",해당없음,상처,충격 받은,SAD,남편이 죽고 나니까 죽은 것만 힘든 줄 알았는데 돈이 없어서 힘드네. 사람이 죽은 것도 공허한데 공허할 새 없이 돈 벌어야 해. 인생이 꼬였어. 좀 더 장기적으로 노후를 대비할 수 있는 일을 알아봐야겠지 아무래도.,Pro_07055,Pro_07055_00002,E44,S07_D02,
train-030587,train,청소년,남성,학업 및 진로,해당없음,슬픔,슬픔,SAD,성적이 생각한 것만큼 나오지 않아 걱정이야. 그래도 포기하지 않고 열심히 해봐야지.,Pro_00191,Pro_00191_00014,E20,S02_D02,
train-013523,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,눈물이 나는,SAD,애인이랑 싸웠는데 그가 보내준 편지를 다시 읽었어. 그 자리에서 엉엉 울었어. 나를 이렇게나 사랑해줬구나 하고 느낄 수 있었던 것 같아. 애인에게 다시 연락해봐야겠어.,Pro_05238,Pro_05238_00036,E27,S05_D02,
train-045913,train,청소년,남성,가족관계,해당없음,상처,버려진,SAD,부모님이랑 싸웠는데 친구도 없어서 아무도 위로해 주지 않아. 날 아무도 좋아하지 않을 거야. 부모님과 싸워도 아무도 위로해 주지 않아 난 평생 친구가 없을 거야. 이제부터 친구도 만들고 가족들과도 최대한 싸우지 않을 거야.,Pro_00100,Pro_00100_00019,E49,S01_D02,
train-019360,train,청년,여성,"연애,결혼,출산",해당없음,상처,배신당한,SAD,남자친구한테 다른 여자가 생겨서 헤어지게 됐어. 창피해서 어디 말할 수도 없네. 심지어 나랑 어릴 때부터 친하게 지내던 친구랑 바람이 났어. 어떻게 이럴 수 있지? 재수가 없었다고 생각하고 털어버려야지. 세상에 좋은 남자는 많으니까.,Pro_05253,Pro_05253_00042,E42,S05_D02,
train-044539,train,중년,여성,"직장, 업무 스트레스",해당없음,분노,좌절한,SAD,직무 스트레스 때문에 일도 잘 안되고 나는 왜 그러는 걸까 자책하게 돼. 직무 스트레스도 큰데 경제적으로도 힘들고 나는 왜 이렇게 사는 건지 나를 비난하게 돼. 쉬는 날 친구들도 만나면서 고민도 털어놓고 수다도 떨면 괜찮아질 것 같아.,Pro_08943,Pro_08943_00025,E12,S10_D02,
train-045148,train,중년,남성,"대인관계(부부, 자녀)",해당없음,당황,죄책감의,SAD,우울증이 심해서 병원에 입원해야 될 것 같은데 가족한테 어떻게 말해야 좋을지 모르겠어. 가족들은 나의 병에 대해서 모르고 있어. 그동안 숨겨왔다는 것도 양심의 가책을 느끼게 해. 가족에게 솔직히 털어놓고 하루빨리 치료를 받는 게 좋을 것 같아.,Pro_07066,Pro_07066_00036,E55,S07_D02,
train-038553,train,노년,남성,대인관계,만성질환 무,상처,충격 받은,SAD,나이가 들면서 회사 직원들이 무시하는 게 느껴져. 여태까지 열심히 살았는데 지금 이러니 내가 실패한 건가 생각도 드네. 정말 안타까운 마음이야.,Pro_09815,Pro_09815_00007,E44,S04_D02,
train-009380,train,중년,남성,"직장, 업무 스트레스",해당없음,슬픔,염세적인,SAD,연초 업무 목표 대비 이백 프로를 달성하라니 말이 돼? 스트레스도 그렇지만 인제 와서 기간이 얼마나 남았다고 그걸 누가 달성할 수 있겠어? 응. 난 목표를 달성할 수 있는 직원은 아무도 없을 거로 생각해.,Pro_07397,Pro_07397_00008,E26,S10_D02,
train-010623,train,청년,여성,대인관계,해당없음,상처,충격 받은,SAD,십년지기 이웃사촌이 말도 없이 갑자기 이사를 했어. 전화해서 이사한 이유를 물어볼까?,Pro_05135,Pro_05135_00022,E44,S04_D02,
train-043855,train,중년,남성,"대인관계(부부, 자녀)",해당없음,상처,충격 받은,SAD,남편이 죽었어. 이제 나 혼자 어떻게 살아가지? 이제 남편 소득도 없는데 어떻게 남은 인생을 살아가지? 마치 실패한 인생인 것만 같아. 복권이라도 당첨되면 좋겠다.,Pro_07055,Pro_07055_00003,E44,S07_D02,
train-001942,train,중년,남성,"재정,은퇴,노후준비",해당없음,상처,충격 받은,SAD,집주인이 전세를 오천만 원 올려달래. 여유 자금이 천만 원밖에 없는데 큰일이야. 대출받아야 하는데 승인이 될까. 신용등급은 이 등급으로 좋은데.,Pro_07175,Pro_07175_00014,E44,S08_D02,
train-036057,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,낙담한,SAD,내가 학교폭행을 당해서 벗에게 도움을 구했는데 그 친구가 날 무시하더라. 맞아. 나를 도와줄 사람이 없는 것 같아 낙심했어. 경찰이나 어른에게 알리는 방법밖에 없어서 그렇게 실행할 거야.,Pro_01879,Pro_01879_00009,E28,S03_D02,
train-029876,train,노년,여성,"건강,죽음",만성질환 무,상처,상처,SAD,그 친구가 그렇게 허망하게 갈 줄은 몰랐어. 어제까지만 해도 같이 저녁 먹으면서 수다 떨었는데.,Pro_12211,Pro_12211_00001,E40,S11_D02,
train-023846,train,중년,여성,"직장, 업무 스트레스",해당없음,슬픔,슬픔,SAD,내가 아끼던 직원이 교통사고로 입원했어. 오늘 사고가 났는데 많이 다쳤나 봐. 정도가 심하지 않아야 할 텐데. 아무래도 병문안을 가서 상태를 확인해봐야겠어.,Pro_08951,Pro_08951_00007,E20,S10_D02,
train-041400,train,노년,남성,재정,만성질환 무,상처,괴로워하는,SAD,잘못 생각했어. 퇴직하지 말 걸. 회사에서 희망 퇴직 권유하길래 이제 쉬고 싶어서 그만뒀더니 생활이 너무 힘들어. 최근에 차 사고도 내버려서 퇴직금도 다 써버렸고. 다른 일자리 알아보면 뭐해. 다 늙은 사람을 누가 써주겠어.,Pro_10899,Pro_10899_00039,E48,S13_D02,
train-039044,train,노년,여성,재정,만성질환 무,슬픔,눈물이 나는,SAD,남편의 퇴직 날짜가 다가오니 서운한 모양이야. 근 사십 년간을 근무하다 그만둔다 생각하니 착잡한지 요즘 잠을 잘 못 자더라. 덕분에 나까지 잠을 설치고 있어. 열심히 일하던 직장인데 떠나기도 쉽지 않을 것 같아. 나는 생각만으로도 눈물이 난다.,Pro_12438,Pro_12438_00012,E27,S13_D02,
train-006323,train,중년,여성,"재정,은퇴,노후준비",해당없음,슬픔,염세적인,SAD,세상 살기가 힘드네. 안 그래도 가게가 은행 빚에 허덕이는데 코로나가 완전히 재정 파탄 나게 하네.,Pro_08717,Pro_08717_00010,E26,S08_D02,
train-048149,train,청소년,여성,학교폭력/따돌림,해당없음,상처,상처,SAD,친구들이 나를 싫어해. 내가 못생겨서 그럴 거야. 나는 너무 못생겼어. 그래서 이유 없이 나를 자꾸 괴롭히는 친구들이 많아져서 힘들어. 못생겼지만 친구들과 잘 지내는 애들도 많이 있어. 나도 그러고 싶어.,Pro_01891,Pro_01891_00021,E40,S03_D02,
train-025820,train,노년,여성,대인관계,만성질환 무,슬픔,눈물이 나는,SAD,자식들에게 짐이 되는 것 같아서 서글퍼. 눈물이 날 것 같아. 내가 자식들에게 짐이 될 줄은 꿈에도 몰랐어. 자식들에게 짐이 되지 않도록 건강을 잘 챙겨야겠어.,Pro_11358,Pro_11358_00029,E27,S04_D02,
train-019136,train,청년,남성,대인관계,해당없음,상처,상처,SAD,우정은 정말 한 순간인 거 같아. 친구와 사소한 걸로 다퉜는데 막막하다. 친구가 나와 얘기하기 싫어해. 나와 더 이상 연락하고 싶지 않은 거 같아. 모르겠어. 내가 이 친구에게는 아무런 존재도 아니었나 봐.,Pro_03571,Pro_03571_00020,E40,S04_D02,
