sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,manual_relabel_reason
train-010966,train,청년,남성,대인관계,해당없음,기쁨,만족스러운,HAPPY,나는 사람들과 어렵게 않게 친해지는 것 같아. 공통된 취미가 있으면 그걸 이야기하다 보니 친해지게 되었어.,Pro_03595,Pro_03595_00004,E64,S04_D02,
train-035345,train,청소년,남성,가족관계,해당없음,기쁨,안도,CALM,아빠가 운전을 하다가 교통사고가 날 뻔했어. 사고가 나지 않아서 다행이야. 아빠가 운전 중에 핸드폰을 사용하셨나보더라고. 습관이신 것 같은데 정말 걱정이야. 아빠한테 진지하게 핸드폰을 사용하지 말아 달라고 부탁해야겠어.,Pro_00118,Pro_00118_00009,E67,S01_D02,
train-018342,train,노년,남성,대인관계,만성질환 유,상처,고립된,SAD,길에서 쓰러져서 주변에 도움을 청했는데 아무도 관심이 없어. 세상에 나 혼자인 것만 같아. 도움을 받아야 일어날 수 있을 것 같은데 누구라도 좀 도와줬으면 좋겠어. 한 사람을 정확하게 지목해서 도움을 요청해봐야겠어.,Pro_09754,Pro_09754_00001,E43,S04_D01,
train-047561,train,청소년,남성,가족관계,해당없음,불안,스트레스 받는,ANXIOUS,시험 성적이 너무 낮게 나와서 힘들어. 이제 공부가 재미없어. 성적이 계획했던 대로 안 나와서 속상해. 계속 공부할 맛이 안 나. 공부 계획표를 내가 지킬 수 있는 만큼 다시 짜서 꼭 지켜나갈 거야.,Pro_00083,Pro_00083_00022,E32,S01_D02,
train-038156,train,노년,여성,대인관계,만성질환 무,당황,한심한,ANGRY,일 때려치우고 싶어. 지금 사람들이랑 같이 일하는 게 싫어. 사람들이 일을 제대로 하지 않아서 너무 스트레스 받아. 그래도 이 상황에서 책임감 없이 나만 쏙 빠져나갈 수는 없지.,Pro_11389,Pro_11389_00026,E58,S04_D02,
train-008094,train,청년,여성,대인관계,해당없음,슬픔,눈물이 나는,SAD,내 친구들한테 매우 고마워. 친구들과 잘 지내보려 노력하는 데 의미 없는 거 같아. 정말 친구들한테 앞으로 잘 해줘야겠어.,Pro_05118,Pro_05118_00012,E27,S04_D02,
train-007006,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,만족스러운,HAPPY,이번에 남편이랑 해외여행 다녀왔어. 맛있는 음식도 많이 먹고 무엇보다도 경치가 좋아서 사진을 많이 찍었는데 연애할 때 기분이 났어. 너무 즐거운 시간이었지. 조만간은 국내 여행을 가보자고 했어. 함께 신혼여행을 갔던 곳을 둘러보면서 옛 추억을 떠올려 보자고.,Pro_08635,Pro_08635_00016,E64,S07_D02,
train-026485,train,청년,여성,"연애,결혼,출산",해당없음,불안,스트레스 받는,ANXIOUS,부모님이 자꾸 결혼은 언제 할 거냐고 하셔서 스트레스받아. 내가 결혼할 마음이 아직 없는데 부모님은 자꾸 빨리 결혼하라고 해. 솔직히 조금 짜증 나. 친구들한테 조언을 구해봐야겠어.,Pro_05243,Pro_05243_00024,E32,S05_D02,
train-006402,train,청년,여성,"진로,취업,직장",해당없음,기쁨,안도,CALM,올해 취업이 너무 어려운 시기였는데 다행히 중간 합격했다는 연락을 받았어. 근데 아직 최종 면접이 남아 있어서 좀 걱정이긴 해. 면접을 잘 봐서 최종 합격 통보를 받고 회사에 출근하기를 기대하고 있어.,Pro_05398,Pro_05398_00022,E67,S06_D02,
train-031165,train,청소년,남성,학교폭력/따돌림,해당없음,분노,악의적인,ANGRY,나는 반장이 되고 싶지 않은데 반 애들이 일부러 내가 반장이 되게 해놓고 부려먹으면서 괴롭힌다. 평소에 나를 따돌리면서도 왜 반장을 하라고 하나 했는데 이런 이유였어. 선생님께 가서 상황을 말씀 드리고 반장도 못 한다고 해야겠어.,Pro_00306,Pro_00306_00004,E15,S03_D02,
train-001851,train,청년,남성,"진로,취업,직장",해당없음,불안,스트레스 받는,ANXIOUS,취업했는데 상사가 날 일부로 괴롭혀서 힘들어. 자기 일을 나에게 다 맡기고 자기는 놀러 다녀. 그리고 다 끝내면 자기가 한 것처럼 보고해.,Pro_03803,Pro_03803_00027,E32,S06_D02,
train-023535,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,기쁨,HAPPY,주택청약에 당첨되어 드디어 내 집 마련을 하게 되었어. 대출을 받아 중도금을 내야 할 텐데 그러려면 생활비를 더 줄여야겠지? 적은 수입이라도 보탤 수 있도록 나도 일자리를 찾아봐야겠어.,Pro_08751,Pro_08751_00019,E60,S08_D02,
train-010451,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,신이 난,HAPPY,준비하고 노력하였더니 좋은 일이 일어났어. 오랜 기간 부어 온 적금을 타는 날이거든. 그동안 참고 견디며 유지하니 소소하지만 보상이 되어 돌아오네. 또다시 미래를 계획하고 준비해 나가야겠어.,Pro_08759,Pro_08759_00018,E68,S08_D02,
train-004658,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,친구한테 오해가 생길 뻔했는데 잘 해결했어. 다행이야. 친구한테 돈을 빌려줬는데 못 받은 줄 알았어. 근데 메신저를 다시 보니까 이미 송금해줬더라고. 맞아 괜히 말 꺼내서 오해가 생길 뻔했어. 특히 돈 문제는 서로 예민하잖아.,Pro_05158,Pro_05158_00044,E67,S04_D02,
train-032044,train,노년,여성,재정,만성질환 무,슬픔,우울한,SAD,나도 벌써 이 나인데 재정 때문에 사는 게 고달프다는 게 우울하네. 평생 돈 생각만 하다 끝나는 거 아닌가 싶어. 살다 가는 게 돈이 전부였다고 생각하면 슬플 거라는 걸 인정해야겠지?,Pro_12435,Pro_12435_00003,E24,S13_D02,
train-009756,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,어제 마트에 딸이랑 같이 갔는데 정말 편했어. 무거운 짐도 다 들어 주고 계산도 빨라서 편했어.,Pro_08634,Pro_08634_00015,E63,S07_D02,
train-005124,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,어머니 항암 치료가 힘들까 봐 걱정했는데 다행히 잘 마무리되어 안도의 마음이 들어. 정말 많이 힘들었어. 나는 엄마에게 해준 게 하나도 없는데. 엄마와 여행을 가고 싶어. 엄마가 여행을 좋아하거든.,Pro_05158,Pro_05158_00023,E67,S04_D02,
train-025077,train,노년,여성,"건강,죽음",만성질환 유,불안,회의적인,ANXIOUS,치매에 걸리기라도 하는 날엔 자식들이 날 요양원으로 보내버릴 것 같아 불안해. 내가 치매에 걸리면 자식들이나 나나 서로 힘들긴 하겠지. 최대한 내가 치매에 걸리지 말아야지. 지금부터라도 운동을 꾸준히 하는 것이 도움이 된다고 그러더라고. 나도 운동을 해봐야겠어.,Pro_12147,Pro_12147_00012,E36,S11_D01,
train-040172,train,노년,여성,"건강,죽음",만성질환 유,당황,외로운,SAD,국선이라는 친구가 있는데 오랜만에 전화가 왔네. 아픈 남편을 두고 단풍놀이를 다녀왔더니 남편 병세가 심각해져서 죄책감을 느끼고 있대. 응. 다시 입원해야 한다나 봐.,Pro_12164,Pro_12164_00001,E53,S11_D01,
train-031211,train,노년,남성,"건강,죽음",만성질환 무,분노,성가신,ANGRY,이번에 한의원에서 보약을 지어왔는데 술을 먹지 못해서 친구들과의 술자리에 다 못 가게 됐어. 나는 술자리를 정말 좋아하는데 다 못 가게 되어버리니 우울하고 화가나. 술자리에 가서 술을 안 먹고 일찍 들어오려고. 보약을 위해 술은 먹지 말아야겠어.,Pro_10630,Pro_10630_00039,E19,S11_D02,
train-042135,train,청년,여성,대인관계,해당없음,불안,스트레스 받는,ANXIOUS,결혼하고부터 인생의 목표가 사라진 기분이야. 모든 일에 흥미가 없어. 직장도 그만두고 집에만 있으니 무기력해. 새로운 취미를 만들었어.,Pro_05123,Pro_05123_00010,E32,S04_D02,
train-031526,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,남의 시선을 의식하는,ANXIOUS,퇴직금을 받아 봤자 뭐하나. 남들처럼 전원주택 하나 못 마련하게 생겼어. 그정도는 해야 무시 안당하고 살테니 무리해서라도 마련해야겠지.,Pro_08743,Pro_08743_00038,E52,S08_D02,
train-036110,train,청소년,여성,가족관계,해당없음,불안,불안,ANXIOUS,부모님이 다투실때면 큰소리가 나서 굉장히 두려워. 그래서 안싸우실때도 눈치를 보게 돼. 응. 불안해서 엄마 아빠 눈치를 계속 보니까 나도 더 피곤해지는 것 같아. 내일 부모님이랑 얘기 해보려고.,Pro_01641,Pro_01641_00015,E30,S01_D02,
train-006674,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,버려진,SAD,사람은 나이가 들면 무엇보다도 돈이 있어야 해. 돈이 없으면 얼마나 초라한데. 주변 사람들도 떠나가고. 거기다가 아프기까지 하면 괴롭지. 돈 없으니까 버려진 기분이야.,Pro_08740,Pro_08740_00008,E49,S08_D02,
train-033120,train,청년,여성,"진로,취업,직장",해당없음,상처,희생된,SAD,요즘 야근이 많아 피곤해. 일주일에 세 번 이상하고 있어. 주말에도 토요일은 거의 나가서 일하고 있어. 응. 갑자기 바빠져서 충원도 이야기 해 봤지만 요즘 경기가 어렵다고 우리가 희생 좀 해달라고 하네.,Pro_05377,Pro_05377_00020,E46,S06_D02,
train-019836,train,청년,남성,"진로,취업,직장",해당없음,분노,악의적인,ANGRY,점심에 팀장님이 밥 산다고 같이 가자는데 너무 싫어. 평소에 나를 구박하고 무시하면서 한 번씩 밥 사주는 걸로 무마하려고 해서 화가 나. 그 가게에서 제일 비싼 메뉴로 먹어볼까 해.,Pro_03786,Pro_03786_00023,E15,S06_D02,
train-034344,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,학교에서 친구들과 오해가 생겼는데 가족들이 함께 해결해주려 해서 힘이 나고 기뻐. 가족들이 나를 믿어줘서 고마워. 무조건 내 탓이라고 하지 않고 날 믿어주며 오해를 풀 방법을 함께 찾아본 게 좋았어.,Pro_01673,Pro_01673_00044,E62,S01_D02,
train-035394,train,노년,여성,재정,만성질환 무,기쁨,편안한,CALM,노년기에 돈이 중요한지 이제야 알았어. 다행이야. 내 경제력이 크지 않아서 걱정되었는데 이제 경제력을 키우겠어. 일을 구해서 경제력을 키우는 것이 가장 좋겠어.,Pro_12474,Pro_12474_00003,E63,S13_D02,
train-005789,train,청년,남성,"연애,결혼,출산",해당없음,분노,짜증내는,ANGRY,아내가 곧 출산을 앞두고 있는데 사소한 것에 대해 예민해지니 나도 점점 짜증이 나. 나도 노력을 많이 하고 있는데 요즈음 매일매일 불만을 얘기하니 짜증 섞인 대화만 늘어가네.,Pro_03664,Pro_03664_00014,E13,S05_D02,
train-001462,train,청년,남성,"진로,취업,직장",해당없음,기쁨,안도,CALM,내 친구보다 좋은 회사에서 오늘 합격 통보를 받아서 다행이야. 걔가 항상 날 깔보고 무시했거든 그래서 더 노력했다고. 결국 그 친구보다 좋은 회사 취직해서 지금은 기분이 좋아.,Pro_03838,Pro_03838_00003,E67,S06_D02,
train-002305,train,청년,여성,대인관계,해당없음,분노,짜증내는,ANGRY,내 룸메이트는 음식물 쓰레기를 한 번도 안 버렸어. 냄새나고 지저분해서 싫다는데 그건 나도 마찬가지야. 이제 정말 짜증 나. 이제는 순서를 정할 거야. 서로 한 번씩 번갈아 가면서 버리자고 하는 게 좋겠어.,Pro_05104,Pro_05104_00016,E13,S04_D02,
train-040266,train,노년,여성,"건강,죽음",만성질환 무,슬픔,염세적인,SAD,친구들과 대학 동창의 집에 다녀왔어. 아니야. 아픈 남편이 있어서 병문안 겸 우리가 간 거지. 건강하고 머리도 좋아 유망한 친구 남편이 중병을 얻어 퇴원 후 집으로 모셔왔어. 친구 남편에게 닥친 불행이 너무 억울하게 느껴져.,Pro_12197,Pro_12197_00059,E26,S11_D02,
train-023253,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,안도,CALM,가장 유능한 부하직원이 퇴사를 취소해서 너무 다행스러워. 가장 유능해서 걱정이 많았는데 너무 다행이야. 더 격려해주고 그에 맞는 보상을 해줘야겠어.,Pro_07438,Pro_07438_00001,E67,S10_D02,
train-013125,train,청년,여성,"연애,결혼,출산",해당없음,불안,혼란스러운,ANXIOUS,애인 집에 놀러 갔는데 전 여자 친구와 찍은 사진을 아직도 보관하고 있어. 많이 혼란스러워. 애인에게 어떻게 얘기해야 할지 고민 중이야. 애인에게 솔직하게 내 심정을 얘기해서 해결을 해야 될 것 같아.,Pro_05245,Pro_05245_00021,E34,S05_D02,
train-041015,train,노년,여성,대인관계,만성질환 무,당황,남의 시선을 의식하는,ANXIOUS,지금 이 나이지만 변변한 친구 한 명 없네. 그러게. 몇 명 친했던 친구들도 이제는 연락도 안 되네. 내 불찰이지. 제가 외동이고 좀 부유했었어. 나의 사치 낭비로 힘들게 되니 다 떠나가더라고.,Pro_11383,Pro_11383_00056,E52,S04_D02,
train-018570,train,노년,남성,재정,만성질환 무,기쁨,안도,CALM,아내와 나 모두 연금을 받을 수 있는 나이가 되고 생활이 안정적이게 되니까 정말 다행이야. 나 혼자 연금을 받을 때는 사실 고민이 많았어. 연금 나오기 전에 모아두었던 목돈으로 해결해서 다행이야.,Pro_10918,Pro_10918_00005,E67,S13_D02,
train-022265,train,청년,남성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,공무원이 되니 해고 위험이 없어 마음이 편해. 아무래도 정년퇴직 때까지 해고 위험이 없으니 너무 안일한 것 같기도 해. 더 일을 열심히 해야겠어. 그럼 마음이 더 편할 것 같아.,Pro_03834,Pro_03834_00001,E63,S06_D02,
train-022889,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,느긋,HAPPY,노후 재테크로 주식에 성공해서 마음이 가벼워. 한 번 성공하니 느긋해지고 행복해. 많지는 않아서 생활비로 쓰고 가끔 여행도 가려고.,Pro_07197,Pro_07197_00002,E66,S08_D02,
train-035524,train,청소년,여성,학교폭력/따돌림,해당없음,당황,혐오스러운,ANXIOUS,작년에 날 괴롭혔던 아이가 같은 반이 됐어. 지난해에 내가 그 친구의 부탁을 거절했다고 몰래 괴롭히기 시작했어. 사과를 하긴 했는데 억지로 떠밀려서 한 기분이라 나는 아직 용서하지 않았어. 그 친구가 또 같은 반이라니 정말 싫다.,Pro_01908,Pro_01908_00019,E57,S03_D02,
train-019017,train,노년,남성,"건강,죽음",만성질환 무,불안,당혹스러운,ANXIOUS,매일 헬스장을 다녔는데 말도 없이 문을 닫아버려서 당혹스러워. 일 년 치를 등록해놔서 내년까지 다녀야 하는데 트레이너도 연락을 안 받아. 대표에게 계속 연락을 해보고 안 되면 소비자보호센터에 연락을 해봐야겠어.,Pro_10646,Pro_10646_00006,E35,S11_D02,
train-009095,train,청년,남성,"연애,결혼,출산",해당없음,상처,상처,SAD,어제 드디어 남자친구랑 헤어졌어. 나한테 주먹을 휘두르는 사람이었어. 이 상처 때문에 한동안 남자를 못 만날 것 같아. 당분간은 혼자만의 시간을 가지려고.,Pro_03691,Pro_03691_00017,E40,S05_D02,
train-004038,train,중년,남성,건강,해당없음,기쁨,신뢰하는,CALM,나이를 먹을수록 몸이 예전 같지가 않아서 걱정이야. 그래서 요즘 일과를 마친 후에 집 근처 헬스장을 다니면서 건강을 유지하려고 노력하고 있어.,Pro_07313,Pro_07313_00002,E62,S09_D02,
train-001774,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,흥분,HAPPY,오늘 학교에 가지 않았는데 많은 아이들이 걱정하는 문자를 보내왔어. 나를 그렇게나 신경 써주고 있었구나 싶어서 좀 기뻤어. 친구에게 편지를 써서 고마움을 표현할래.,Pro_00356,Pro_00356_00011,E65,S03_D02,
train-022804,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,우리 가족은 음악이라는 공통적인 취미 생활이 있어서 대화가 잘 통해. 그래서 너무 좋아. 맞아 내 가족들이라 정말 뿌듯해. 앞으로 가족들이랑 음악 이야기를 자주 해야겠어.,Pro_07074,Pro_07074_00020,E63,S07_D02,
train-025615,train,노년,여성,재정,만성질환 유,기쁨,신뢰하는,CALM,나를 걱정해 주고 늘 안부를 물어주는 사람들이 있어서 정말 신뢰가 돼. 맞아. 당뇨병이 있지만 내게는 충분한 돈과 걱정해 주는 사람들이 많아서 기뻐. 보답을 하고 싶어. 다른 사람들도 상황이 안 좋을 때 걱정해 주고 도움을 주려고.,Pro_12413,Pro_12413_00005,E62,S13_D01,
train-027727,train,중년,남성,건강,해당없음,기쁨,신이 난,HAPPY,죽어서 영원히 무덤에 묻힌다면 얼마나 차갑고 외롭게 느껴질까. 생각만 해도 답답하네. 아버지 산소에서 제사지내고 내려오는 길에 들은 생각이야. 많이 외로울 것 같아. 밤에 게임하는 시간을 줄여서 가볍게 할 수 있는 홈트레이닝부터 당장 시작해야지.,Pro_07319,Pro_07319_00022,E68,S09_D02,
train-005993,train,중년,여성,"재정,은퇴,노후준비",해당없음,분노,짜증내는,ANGRY,요즘 코로나 때문에 수입이 줄어 너무 힘들어. 이제 아이들 학교도 다 마쳤고 이제 노후준비 좀 하려 했는데 경제가 이 상태니 정말 짜증 나. 여유자금을 노후준비로 저축 좀 하려 했는데 금리도 떨어지고 경제 사정도 안 좋아졌어.,Pro_08704,Pro_08704_00031,E13,S08_D02,
train-035741,train,청소년,여성,학업 및 진로,해당없음,당황,죄책감의,SAD,금번에 대학교 원서 쓰는데 부모님 의사에 따르지 않고 내뜻대로 써버렸어. 부모님과 내가 원하는게 서로 틀려서 그렇게 했는데 너무 죄송한 생각이 들어. 솔직하게 말하고 내가 바라는 대로 하고 싶어.,Pro_01786,Pro_01786_00001,E55,S02_D02,
train-043224,train,노년,여성,"건강,죽음",만성질환 무,불안,취약한,ANXIOUS,건강이 나빠 일상생활을 제대로 할 수 없어. 삶이 너무 무기력해. 치료를 받기엔 경제적 상황도 여의치 않아서 너무 고민이야. 이제 내가 할 수 있는 건 아무것도 없어.,Pro_12204,Pro_12204_00003,E33,S11_D02,
train-011656,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,생각해보면 감사한 일이 참 많아. 엄청난 행운이 없더라도 가정에 충실한 남편과 아이들을 보고 생각 들었어.,Pro_08633,Pro_08633_00019,E62,S07_D02,
train-035110,train,청소년,여성,학업 및 진로,해당없음,당황,당황,ANXIOUS,내가 학교에서 가장 좋아하던 선생님께서 다른 학교로 전근 가신대. 너무 늦게 알려주셔서 내가 무엇을 할 수 있을지 고민 중이야. 선생님께 내 마음을 전달할 수 있는 편지를 써서 드리는 게 가장 좋은 방법 같아.,Pro_01781,Pro_01781_00016,E50,S02_D02,
train-017592,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,안도,CALM,속는 셈치고 주식을 거래했는데 성공할 줄은 몰랐어. 다행이네. 기쁜 것보다도 떨떠름해. 한 번도 못해본 것 속는 셈치고 해봤는데. 친구가 한 번 해보자고 한 게 이렇게 됐네. 이참에 술이나 한 번 사야지.,Pro_07198,Pro_07198_00005,E67,S08_D02,
train-032193,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,한심한,ANGRY,남편이 상사랑 안 맞는다고 회사를 그만두겠대. 애들은 어떻게 하라고 생각도 없어. 자기 나이가 이제 오십인데 그런 이유로 그만두는 게 말이 돼? 한심스러워. 현실을 직시하게 해줘야지. 노후 준비 하나도 안되어 있는데.,Pro_08749,Pro_08749_00003,E58,S08_D02,
train-042350,train,노년,남성,대인관계,만성질환 무,분노,짜증내는,ANGRY,공황장애가 온 후 주변 사람들과의 만남이 꺼려져. 이런 내가 너무 지긋지긋해. 이렇게 있다간 고독사로 죽을 거 같아. 주변 사람들과 만남을 피하지 않고 노력해볼래.,Pro_09784,Pro_09784_00003,E13,S04_D02,
train-033384,train,청년,여성,대인관계,해당없음,분노,구역질 나는,ANGRY,가족이 병에 걸렸다면서 돈을 빌려 간 친구가 알고 보니 거짓말이고 도박으로 돈을 날려버렸어. 갚으라고 했더니 뭐가 그리 급하냐고 오히려 역정을 내. 정말 구역질이 나. 그냥 말로는 안 될 사람이니까 법적으로 절차를 밟을 거야. 자기가 무엇을 잘못하는지 모르니 확실하게 깨닫게 해주고 내 돈도 찾을 거야. 분명 나에게 연락해서 화를 내고 욕을 하겠지. 하지만 그래도 상관없어. 가족을 팔아가면서 도박에 빠진 사람은 정신을 차려봐야 해. 그 친구의 가족들을 위해서라도 꼭 변해야 해.,Pro_05108,Pro_05108_00001,E17,S04_D02,
train-033964,train,청년,남성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,최근에 직장동료들과 트러블이 없어서 그런지 얼굴도 한층 좋아졌대. 앞으로도 계속 이대로 잘 지내고 싶어. 동료들의 소중함을 잊지 말아야겠어.,Pro_03834,Pro_03834_00031,E63,S06_D02,
train-028030,train,청소년,여성,가족관계,해당없음,기쁨,느긋,HAPPY,오늘도 동생이 엄마한테 혼났네. 숙제를 또 미루다 들켰나 봐. 동생은 성격이 너무 느긋해서 탈이야. 늘 닥쳐서야 한다니까. 단숨에는 힘들겠지. 계획을 실천하면 보상을 해주는 것도 좋을 것 같아.,Pro_01677,Pro_01677_00008,E66,S01_D02,
train-027765,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,병세가 계속 심해지고 있어. 병세가 더 심해지면 이식이 필요할 수도 있어. 자식들은 내가 이식이 필요하다고 하면 꼭 도움을 주려고 할 거야. 그래서 마음이 든든해.,Pro_09773,Pro_09773_00009,E62,S04_D01,
train-043240,train,노년,여성,재정,만성질환 무,상처,질투하는,ANGRY,퇴직하고 돈이 없어서 일을 구해야 하는데 과연 이 늙은이를 써줄 데가 있을지 모르겠어. 고졸이라 배운 것도 없는데 날 써주는 데가 있을까? 있어도 날 왜 써주는 걸까? 일단 지금 친구한테 전화해서 고민 상담을 좀 해야겠어.,Pro_12452,Pro_12452_00057,E41,S13_D02,
train-011399,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,신뢰하는,CALM,오늘 결혼 오 주년 되는 날이야. 내 아내에게 매우 감사한 마음뿐이야. 내가 힘든 일이 있어도 항상 날 믿어주고 곁에 있어 주며 힘이 되어 주거든. 그래서 고마워.,Pro_03713,Pro_03713_00010,E62,S05_D02,
train-026509,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,신이 난,HAPPY,남자친구가 너무 좋아. 신나! 나랑 정말 잘 맞는 것 같아. 결혼하고 싶은 생각이 든 연애는 처음이야. 꼭 결혼까지 했으면 좋겠어.,Pro_05279,Pro_05279_00012,E68,S05_D02,
train-012179,train,청년,여성,대인관계,해당없음,슬픔,비통한,SAD,오늘 외할머니께서 돌아가셨어. 너무 힘들고 슬퍼. 너무 사랑했던 할머니가 이렇게 가실 줄 몰랐어. 이제 할머니를 볼 수 없다니 믿을 수 없어.,Pro_05113,Pro_05113_00021,E22,S04_D02,
train-013479,train,청년,여성,대인관계,해당없음,기쁨,신이 난,HAPPY,연극 반 사람들은 너무 개방적이고 편안해서 그 사람들과 있으면 시간이 가는 줄 모르겠어! 그 친구들은 연극 쪽에 소질이 있어서 목소리도 크고 하는 행동도 매력적이야. 나는 조금 소극적이어서 목소리를 좀 더 키우고 낯을 가리지 않도록 노력할거야.,Pro_05159,Pro_05159_00021,E68,S04_D02,
train-010422,train,중년,여성,건강,해당없음,불안,회의적인,ANXIOUS,내 건강에 관련하여 고민이 되는 일이 있어. 지금까지 건강이라면 자부하고 지내 왔는데 노화 속도가 너무 빠른 것 같아.,Pro_08847,Pro_08847_00014,E36,S09_D02,
train-009802,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,요즘 가족들끼리 사이가 많이 회복된 거 같아. 그냥 서로 일이 바빠 예민해져 있었던 거 같아.,Pro_08638,Pro_08638_00023,E67,S07_D02,
train-031731,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,당황,ANXIOUS,직장에서 해고 당했어. 당장 준비해 놓은 것도 없는데 어쩌면 좋지? 퇴직금이 나오면 작은 가게라도 해 봐야겠어. 가만히 앉아 있을 수는 없어.,Pro_08741,Pro_08741_00029,E50,S08_D02,
train-037471,train,청소년,여성,가족관계,해당없음,기쁨,자신하는,HAPPY,우리 가족들은 상당히 화목해. 요새 가족끼리도 안좋은 집 많다던데. 우리집은 못따라와. 우리 집에선 큰 소리 난 적이 일절 없거든.,Pro_01680,Pro_01680_00014,E69,S01_D02,
train-018799,train,노년,여성,대인관계,만성질환 유,기쁨,자신하는,HAPPY,노인정에서 건강검진을 했는데 내가 제일 만성질환이 적고 건강해서 뿌듯해. 정말 기분 좋아. 앞으로도 건강을 유지 할 수 있겠지? 항상 운동을 해서 몸을 잘 관리해야겠어.,Pro_11340,Pro_11340_00007,E69,S04_D01,
train-026902,train,노년,여성,재정,만성질환 무,기쁨,신뢰하는,CALM,지금 이 적금을 들면 삼 년 안에 천만 원을 모을 수 있어. 삼 년은 금방 지나가지. 그래도 부담 없는 금액으로 천만 원을 모을 수 있으니 얼마나 좋아. 벌써 천만 원을 모은 것 같은 느낌이네.,Pro_12473,Pro_12473_00019,E62,S13_D02,
train-039870,train,노년,남성,대인관계,만성질환 무,당황,고립된,SAD,요즘 너무 힘들어. 정신이 오락가락해. 간단한 것도 자주 잊어버려. 맞아. 가족들도 나 때문에 힘들어하는 것 같아.,Pro_09822,Pro_09822_00017,E51,S04_D02,
train-035392,train,노년,여성,재정,만성질환 무,기쁨,편안한,CALM,내가 도움을 드린 적 있는 사장님이 이제는 나에게 도움을 주셔. 그래서 주머니 사정이 조금 편해졌어. 그래도 계속 도움을 받을 수는 없어. 사장님 부담을 줄일 수 있게 일을 구해야겠어.,Pro_12474,Pro_12474_00002,E63,S13_D02,
train-039560,train,노년,남성,대인관계,만성질환 무,당황,외로운,SAD,요즘 퇴직 후에 친구들도 연락이 안 오고 지루하고 따분하네. 그러네. 재직 시에는 자주 연락하던 동료와 후배들도 연락이 안 오고 내가 재직 중에 직원들에게 모질게 대한 적이 몇 번 있는데 그게 죄스럽네. 그러니까 내가 재직 중에 후배들에게 좀 더 따뜻하게 대하고 자상했으면 더 좋았을 걸 하고 후회가 되네.,Pro_09824,Pro_09824_00037,E53,S04_D02,
train-031339,train,청소년,남성,학업 및 진로,해당없음,당황,외로운,SAD,혼자 매일 도서실에서 공부를 하니깐 외롭다. 코로나로 학교 친구들도 못보고 외로워. 앞으로 진로도 고민되고. 선생님을 찾아가볼까?,Pro_00224,Pro_00224_00015,E53,S02_D02,
train-000360,train,청소년,여성,학교폭력/따돌림,해당없음,분노,노여워하는,ANGRY,내가 따돌림을 당할 때 도와주지 않는 친구들이 너무 미워. 특히 나랑 한때 친했던 애가 있는데 걔가 도와주지 않아 특히 미워. 나 도와주다가 자기까지 따돌림당할까 봐 겁났겠지.,Pro_01869,Pro_01869_00015,E18,S03_D02,
train-033063,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,환멸을 느끼는,ANGRY,혼자 밥 먹는 것도 이제 지긋지긋해. 학교 가기 싫어. 응. 그냥 다 없어져 버렸으면 좋겠어.,Pro_01880,Pro_01880_00039,E29,S03_D02,
train-004804,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,자신하는,HAPPY,나 오늘 그 사람에게 고백할 거야! 고마워. 분명 잘 될 거야. 그 애도 나를 좋아하는 것 같거든. 응. 자주 느껴. 그래서 고백하려고!,Pro_05280,Pro_05280_00002,E69,S05_D02,
train-037321,train,청소년,여성,가족관계,해당없음,당황,부끄러운,ANXIOUS,학교 과제로 가족 사진을 찍어 오라는데 많은 나이가 많아서 수치스러워. 벗들이 놀릴 것 같아요. 응 걱정이 되네. 숙제는 해야겠고 큰일이야.,Pro_01667,Pro_01667_00068,E56,S01_D02,
