sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,relabel_reason
train-033457,train,청년,여성,"진로,취업,직장",해당없음,당황,혐오스러운,ANXIOUS,나 직장 동료가 회사에서 구토하는 것을 봐서 그런지 굉장히 속이 안 좋아. 출근하기 전날 과음해서 그렇다는데 그래도 혐오스러워. 아까보다는 나아졌는데 여전히 혐오스럽네. 이제 과음하지 말라고 따끔하게 충고해 줘야겠어.,Pro_05388,Pro_05388_00002,E57,S06_D02,
train-009119,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,정말 믿음직스러운 친구가 내 옆에 있어서 다행이야. 요즘 힘든 일이 많았는데 이 친구 덕분에 다 이겨낼 수 있었어. 친구랑 솔직한 이야기를 많이 주고받으면서 믿음이 생기는 것 같아.,Pro_05153,Pro_05153_00030,E62,S04_D02,
train-018776,train,청년,남성,대인관계,해당없음,분노,툴툴대는,ANGRY,나는 가난한데 내 친구는 부잣집이라서 나처럼 악착같이 살 필요가 없더라. 너무 억울해. 나는 악착같이 일해도 전혀 형편이 나아지질 않아. 내 미래는 언제 밝아질지 모르겠어. 맥주를 마시면서 통장잔고에 차곡차곡 쌓여가는 적금을 보고 위로했어.,Pro_03542,Pro_03542_00003,E11,S04_D02,
train-037757,train,청소년,여성,학교폭력/따돌림,해당없음,당황,고립된,SAD,학교에만 가면 혼자 고립된 기분이 들어. 누가 나를 친건 아닌데 은근히 동무들이 거리를 두는것 같더라고. 응 심각한 따돌림도 아니라 선생님들이 신경도 안써.,Pro_01902,Pro_01902_00035,E51,S03_D02,
train-001314,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,자신하는,HAPPY,나는 내 아이들이 희망을 가질 수 있게 해 주는 부모가 될 거야. 난 남들보다 더 잘할 수 있을 것 같아. 나는 아이들에게 칭찬을 해 주고 선물을 하는 데 자신 있어.,Pro_03720,Pro_03720_00008,E69,S05_D02,
train-013819,train,청소년,여성,가족관계,해당없음,기쁨,만족스러운,HAPPY,내 생일이라고 엄마가 용돈으로 십만 원을 주셨어. 기분이 좋아. 이렇게 큰돈은 처음 받아봐서 어떻게 써야 할지 모르겠네. 글쎄. 아직 결정하지 못 했어.,Pro_01675,Pro_01675_00004,E64,S01_D02,
train-004005,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,나 어제 우리 과장님께 업무를 꼼꼼히 한다고 칭찬받았어. 응. 게다가 평소에 너무 존경하는 분이라 그분께 인정받고 신뢰를 받은 것 같아서 너무 기뻐.,Pro_05153,Pro_05153_00002,E62,S04_D02,
train-024344,train,노년,남성,재정,만성질환 유,기쁨,자신하는,HAPPY,친구의 조언에 따라 이번에 질병 보험금을 투자하기로 결정했어. 채권에 투자한다고 하는데 실력 있는 친구라서 믿을 수 있어. 아니. 이번이 처음이지만 성공할 거라고 확신해.,Pro_10860,Pro_10860_00012,E69,S13_D01,
train-037121,train,청소년,남성,학업 및 진로,해당없음,기쁨,흥분,HAPPY,이번 대학교 수시 일차 면접에서 붙었어! 최종 면접을 봐야 해. 진짜 가고 싶은 학교라 매우 기대돼.,Pro_00236,Pro_00236_00012,E65,S02_D02,
train-013392,train,청년,여성,"진로,취업,직장",해당없음,기쁨,느긋,HAPPY,지원하는 회사에서 요구하는 자격증을 모두 취득했어. 그런데 모든 자격증이 있다고 해서 합격이 될 수 있을지 걱정돼. 이 회사에서 원하는 인재상이 되도록 면접 준비를 잘 해야 할 것 같아.,Pro_05397,Pro_05397_00041,E66,S06_D02,
train-029174,train,청소년,남성,가족관계,해당없음,기쁨,안도,CALM,부모님이 이혼할 것 같았는데 다행이다. 크게 다투셔서 이혼할 것 같았는데 다행히 화해하고 집안분위기도 너무 좋아져서 좋아.,Pro_00118,Pro_00118_00005,E67,S01_D02,
train-021662,train,청소년,여성,학업 및 진로,해당없음,분노,짜증내는,ANGRY,수업을 너무 대충 하는 선생님들 때문에 짜증이 나. 나는 수업 시간에 열심히 하고 싶은데 선생님께서 수업을 너무 대충 하셔. 선생님들께 수업을 열심히 해달라고 부탁을 해볼래.,Pro_01744,Pro_01744_00025,E13,S02_D02,
train-047605,train,청소년,여성,가족관계,해당없음,상처,충격 받은,ANXIOUS,지속적인 가족학대로 우울증에 걸렸어. 너무 힘들어. 나는 이미 실패한 인생이라고 느껴지고 더 이상 살고 싶지 않은데 어떡하지? 선생님께 학대에 관해서 도움을 요청하면 나아지겠지?,Pro_01655,Pro_01655_00039,E44,S01_D02,SAD_TO_ANXIOUS_MINOR_V2
train-025012,train,노년,여성,"건강,죽음",만성질환 유,슬픔,비통한,SAD,췌장암 말기로 이제 방법이 없대 비통해. 곧 죽을 것이라는 생각 때문에 너무 두려워. 최대한 긍정적인 생각을 하려는 편이야. 남은 여생이라도 잘 보내야지.,Pro_12133,Pro_12133_00037,E22,S11_D01,
train-049073,train,노년,남성,대인관계,만성질환 유,상처,억울한,SAD,내 장애 때문에 사람들이 다가오지 않아서 외롭다. 장애가 있어서 편견으로 날 무서워해. 아마 죽을 때까지 이런 시선을 받겠지. 이런 기분에서 어떻게 벗어나겠어. 평생 이렇게 살아야 하는 게 슬플 뿐이야.,Pro_09758,Pro_09758_00008,E47,S04_D01,ANGRY_TO_SAD_TEXT_V2
train-030058,train,청소년,여성,학업 및 진로,해당없음,슬픔,우울한,SAD,이번에 성적이 떨어져서 정말 우울해. 수업을 집중해서 듣고 열심히 복습해야 할 것 같아. 다음 번에는 반드시 올리고 말겠어.,Pro_01755,Pro_01755_00018,E24,S02_D02,
train-020053,train,청년,여성,"연애,결혼,출산",해당없음,분노,짜증내는,ANGRY,청첩장 디자인을 선택하러 갔는데 남편 될 사람은 나보고 알아서 하라고 해. 관심도 없나봐. 결혼은 혼자 하나. 다 귀찮아 하니까 결혼을 안 하고 싶은 마음까지 들어. 남자친구에게 이렇게 무심한 태도는 나를 힘들게 한다고 진지하게 말해볼래.,Pro_05224,Pro_05224_00045,E13,S05_D02,
train-002401,train,중년,남성,"직장, 업무 스트레스",해당없음,당황,남의 시선을 의식하는,ANXIOUS,직장에서 나만 뒤떨어지는 것 같아. 동료들이 나를 무시하는 것 같고 피하는 것 같아.,Pro_07423,Pro_07423_00013,E52,S10_D02,
train-041977,train,청년,남성,"진로,취업,직장",해당없음,상처,"가난한, 불우한",SAD,취업 시장이 너무 암울해서 스트레스가 쌓였어. 취업할 수 있을까? 나도 그렇고 지금 취업 준비하는 사람들은 다 불행한 거 같아. 너무 힘들다. 주말에 친구들과 여행 가서 기분전환을 해야겠어.,Pro_03816,Pro_03816_00040,E45,S06_D02,
train-022405,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,낙담한,SAD,출산을 좀 더 미루고 싶은데 시부모님의 요구를 거절하기가 힘들어. 나는 아이를 좀 더 늦게 갖고 싶었는데 시부모님은 손주를 빨리 보고 싶어 하셔. 시부모님께 내 생각을 말씀드려 봐야겠어.,Pro_05239,Pro_05239_00038,E28,S05_D02,
train-034344,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,학교에서 친구들과 오해가 생겼는데 가족들이 함께 해결해주려 해서 힘이 나고 기뻐. 가족들이 나를 믿어줘서 고마워. 무조건 내 탓이라고 하지 않고 날 믿어주며 오해를 풀 방법을 함께 찾아본 게 좋았어.,Pro_01673,Pro_01673_00044,E62,S01_D02,
train-050171,train,노년,여성,재정,만성질환 무,슬픔,마비된,SAD,나이 먹고 새 일자리를 구하려니 쉽지가 않네. 퇴직하고 몇 달을 쉬는 건지. 자식들도 살기 바빠서 부탁하기도 힘들고 이 나이에 일을 구하려니 여간 힘드네. 그래도 아직 크게 아픈 데는 없어서 다행이야. 내일 아침 일찍 파출부라도 나가보려고.,Pro_12436,Pro_12436_00005,E25,S13_D02,
train-003570,train,청년,여성,"연애,결혼,출산",해당없음,분노,노여워하는,ANGRY,전 남자친구가 커뮤니티에 연애할 때 있었던 사적인 일들에 대해 글을 썼다는 걸 알게 됐어. 응. 그건 우리 사이에서 벌어진 일인데 어떻게 그걸 사방팔방 다 알릴 수가 있어? 맞아. 글은 신고해서 지우면 되지만 배신감과 두려움은 어떻게 지워야 할지 모르겠다.,Pro_05229,Pro_05229_00047,E18,S05_D02,
train-013862,train,청년,여성,대인관계,해당없음,기쁨,편안한,CALM,내가 취업에 실패해 울고 있는데 친구가 나를 안아주면서 기운 내라고 말해줬어. 큰 위안이 되었어. 응. 취직하기가 쉽지 않아서 절망하는 내게 친구가 큰 위로가 되어줬어. 고등학교 단짝 친구인데 누구보다 믿고 의지하는 친구야.,Pro_05154,Pro_05154_00007,E63,S04_D02,
train-001001,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,자신하는,HAPPY,우리 아들이 학교 축구 경기에서 골을 넣었다고 해서 기분이 좋아. 우리 아들은 나를 닮아서 운동을 잘하는 것 같아. 물론이지. 나도 동네 조기축구에서 주전으로 활약하고 있는걸.,Pro_07080,Pro_07080_00008,E69,S07_D02,
train-041275,train,노년,남성,"건강,죽음",만성질환 무,분노,짜증내는,ANGRY,나는 지금 대가를 치르고 있다고 생각하니 그래도 견딜 만 하네. 아내가 쓰러져 누워있는데 간호를 하고 있네. 그러네. 사실 아내는 젊어서 나 때문에 맘고생을 크게 했지. 그래서 당연한 마음으로 간호하고 있네.,Pro_10624,Pro_10624_00004,E13,S11_D02,
train-001881,train,청년,남성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,그동안 회사에서 스트레스를 너무 받았는데 퇴사하고 나니 마음이 편안해. 그동안 못했던 여행도 하고 공부도 하면서 하고 싶은 일을 찾아볼 생각이야.,Pro_03834,Pro_03834_00002,E63,S06_D02,
train-025822,train,노년,여성,대인관계,만성질환 무,슬픔,눈물이 나는,SAD,내가 노후 준비를 잘하지 못해 자식들의 도움을 받는 것이 미안해. 내가 자식들의 도움을 받게 될 줄은 몰랐는데 눈물이 날 것만 같아. 지금이라도 연금 신청을 한다든지 돈을 마련해봐야겠어.,Pro_11358,Pro_11358_00011,E27,S04_D02,
train-016127,train,노년,남성,재정,만성질환 무,불안,혼란스러운,ANXIOUS,아들을 믿고 사업에 보증을 서줬더니 다 실패했어. 이제 어떡하면 좋을지 혼란스러워. 아내도 아까부터 계속 울고 이러다가 집까지 넘어가는 건 아닌지 염려스러워. 전에 돈을 빌려줬던 친구가 있는데 갚아줄 수 있는지 연락을 한 번 해봐야겠어.,Pro_10885,Pro_10885_00014,E34,S13_D02,
train-051431,train,중년,남성,"재정,은퇴,노후준비",해당없음,상처,질투하는,ANGRY,요새 집이 너무 어려워져서 내 인생에서 더 좋은 날이 있을지 의심스러워. 이런 감정을 아내에게 말하면 위로를 받을 수 있을지도 의심돼. 그래도 아내에게 말을 해봐야 할 거 같아.,Pro_07172,Pro_07172_00017,E41,S08_D02,
train-028973,train,청소년,남성,학업 및 진로,해당없음,상처,괴로워하는,SAD,나도 친구들이랑 수다 떨면서 놀고 싶어. 맞아. 나도 나만의 여가시간을 가지고 싶어. 놀 수 있어. 차라리 빨리 끝내고 시간을 가지는 게 낫겠지?,Pro_00219,Pro_00219_00006,E48,S02_D02,
train-037111,train,청소년,여성,가족관계,해당없음,상처,상처,SAD,매일 저녁만 되면 엄마랑 아빠랑 다퉈서 속상해. 더이상 다투지말고 서로 웃었으면 좋겠어.,Pro_01651,Pro_01651_00019,E40,S01_D02,
train-009226,train,청년,여성,"진로,취업,직장",해당없음,불안,취약한,ANXIOUS,평소에 명상하는데 좀 더 깊게 해봐야겠어. 응. 불안할 때 자주 하곤 해. 승진이 다가오는데 할 수 있을까가 걱정이어서.,Pro_05364,Pro_05364_00052,E33,S06_D02,
train-026715,train,청년,남성,대인관계,해당없음,분노,방어적인,ANGRY,친구가 나에게 잘못했기떄문에 먼저 사과하는데도 받아주기가 싫어. 사과해도 그때뿐이라서 또 나를 귀찮게 만들거든. 다음부터는 사과를 받아주지않고 절교할거야.,Pro_03545,Pro_03545_00022,E14,S04_D02,
train-021329,train,청소년,남성,학업 및 진로,해당없음,슬픔,낙담한,SAD,처음으로 동아리에서 연극을 열었는데 관객이 아무도 없어서 낙담했어. 엄청 열심히 준비한 연극을 못 보여줘서 슬펐어. 동아리 사람들과 서로 위로하면서 맛있는 밥이나 먹으러 가려고.,Pro_00199,Pro_00199_00018,E28,S02_D02,
train-025688,train,노년,여성,"건강,죽음",만성질환 무,상처,"가난한, 불우한",SAD,건강한 건 참 좋은데 너무 가난해서 나 자신이 너무 초라해. 이 초라하다는 생각에서 조금이라도 벗어나고 싶은데 어떻게 해야 할지 모르겠어. 잔잔한 음악으로 명상하면서 쓸데없는 생각을 모두 지우고 싶어.,Pro_12216,Pro_12216_00005,E45,S11_D02,
train-009311,train,중년,여성,건강,해당없음,기쁨,안도,CALM,요리하다가 칼에 손이 많이 베여서 병원에 갔는데 다행히 인대는 안 다쳤대. 얼마나 놀랐던지. 피도 많이 나고 통증도 심해서 손가락에 이상이 있을까 봐 병원 가는 내내 걱정을 했어. 칼을 쓸 때는 절대로 다른 생각을 하지 말고 조심해야겠어.,Pro_08878,Pro_08878_00017,E67,S09_D02,
train-009668,train,중년,남성,건강,해당없음,기쁨,안도,CALM,오늘 체지방 검사를 했는데 정상 범주에 속하더라고. 그것도 정상 범주야. 은근히 기분 좋아.,Pro_07318,Pro_07318_00015,E67,S09_D02,
train-026532,train,청년,여성,"연애,결혼,출산",해당없음,상처,충격 받은,ANXIOUS,남자친구가 나 몰래 바람을 피웠어. 아니. 더 싸울 것 같아 아직 말하지 못했어. 그래도 무시하고 피할수 없는 노릇이니 오늘 남자친구와 진지하게 얘기해보고 관계 정리를 하려고.,Pro_05255,Pro_05255_00013,E44,S05_D02,SAD_TO_ANXIOUS_MINOR_V2
train-031611,train,노년,여성,대인관계,만성질환 무,기쁨,만족스러운,HAPPY,요즘 수영을 배우는데 너무 좋아. 배우기에는 늦은 나이인가 했는데 내 또래가 많으니까 소통도 잘 되고 좋네. 응. 지금이 만족스러워. 꾸준히 배우면서 실력도 키우고 이참에 수영모임도 만들어 볼까 해.,Pro_11395,Pro_11395_00015,E64,S04_D02,
train-027925,train,노년,여성,재정,만성질환 유,기쁨,편안한,CALM,자녀들이 늘 나를 보살피고 병원비를 내 주려고 해. 걱정해주는 자식들을 위해 선물을 하고 싶어. 내가 돈을 내어 가족 여행을 가야겠어.,Pro_12414,Pro_12414_00007,E63,S13_D01,
train-049316,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,남의 시선을 의식하는,ANXIOUS,들어갈 돈은 많은데 수입은 갈수록 줄어. 돈을 많이 못 벌어서 가족들한테 미안해. 내가 돈을 더 벌었더라면 좋았을 텐데. 나랑 비슷한 처지인 사람들이랑 얘기를 좀 해볼까 봐.,Pro_08743,Pro_08743_00016,E52,S08_D02,
train-046455,train,중년,남성,"대인관계(부부, 자녀)",해당없음,당황,남의 시선을 의식하는,ANXIOUS,사업을 하다 보니 밖에서나 집에서나 수시로 일만 해서 아내와 그거 때문에 다투게 되었어. 집에서까지 일할 필요는 없었는데 아내에게 화를 내서 미안하고 속상한 마음이 들어. 집에서는 시간을 정해두고 짧게 일하고 그 외의 시간은 아내랑 보내도록 해야겠어.,Pro_07063,Pro_07063_00007,E52,S07_D02,
train-020346,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,남들은 결혼식 준비로 스트레스 엄청 받는다 하던데 난 정말 순조로운 것 같아 다행이야. 응. 처음엔 쉽지 않았지만 지금은 괜찮아. 양가 가족들이 많이 도와줬기 때문에 순조롭게 진행할 수 있었어.,Pro_05278,Pro_05278_00007,E67,S05_D02,
train-012262,train,청소년,여성,학업 및 진로,해당없음,분노,안달하는,ANXIOUS,어떻게 하지? 이번에 새 학기가 됐는데 친구를 어떻게 사귀어야 할지 모르겠어! 다들 나 빼고 이미 친해져 있을 것 같단 말이야. 응. 빨리 사귀어야 하는데.,Pro_01747,Pro_01747_00019,E16,S02_D02,
train-042884,train,청소년,남성,가족관계,해당없음,상처,"가난한, 불우한",SAD,학원에 다니고 싶어도 다닐 수 없어서 다른 애들보다 성적이 항상 낮을 거야. 우리 집 가정 형편이 어떤지 알고 있어서 더 불행한 기분이야. 한부모 가정에 대한 교육적 지원에 대해 알아봐야겠어.,Pro_00096,Pro_00096_00029,E45,S01_D02,
train-015250,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,아내가 실직해서 고심 중이었는데 내가 더 좋은 조건의 회사로 가게 되어서 다행이고 한시름 놓아서 기뻐. 요즘 취업이 힘든데 더 좋은 곳으로 일하게 되서 가족끼리 축하하고 싶어. 오늘 집에 가는 길에 맛있는 음식과 술을 살 사갈 생각이야.,Pro_07078,Pro_07078_00010,E67,S07_D02,
train-031874,train,청년,여성,대인관계,해당없음,당황,혼란스러운,ANXIOUS,부장님이 자기 아들을 소개해주려고 해. 그래. 자기 아들이 자기를 닮아서 잘생겼다는데 전혀 믿을 수 없어. 아직 구체적으로 생각해보지 않았어. 마음이 상하지 않게 말씀을 드릴거야.,Pro_05150,Pro_05150_00035,E59,S04_D02,
train-031964,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,충격 받은,ANXIOUS,은퇴 후에 내가 경제적으로 의지할 곳은 연금밖에 없어서 너무 슬퍼. 나는 혼자 살아왔기에 가족이 없어. 일을 다닐 땐 지출이 많았지만 은퇴하고 집에만 있으면 그렇게 많진 않을거야.,Pro_08735,Pro_08735_00017,E44,S08_D02,SAD_TO_ANXIOUS_MINOR_V2
train-011091,train,청년,남성,"진로,취업,직장",해당없음,불안,두려운,ANXIOUS,취업하는 데 어려움을 겪고 있어. 하고 싶은 일과 관련된 곳에서 일하고 싶은데 쉽지가 않네.,Pro_03802,Pro_03802_00048,E31,S06_D02,
train-004919,train,중년,여성,"대인관계(부부, 자녀)",해당없음,분노,구역질 나는,ANGRY,신랑이 어떻게 그럴 수 있지? 젊은 여비서랑 같이 여행 간다며 종일 싱글벙글하네. 더럽고 추잡스러운 인간. 맞아. 내가 알고 있다는 사실을 모르고 아주 신이 난 모습이 구역질 나.,Pro_08588,Pro_08588_00019,E17,S07_D02,
train-026700,train,청년,남성,"진로,취업,직장",해당없음,당황,남의 시선을 의식하는,ANXIOUS,취업에 자꾸 실패하다 보니까 남의 시선을 의식하게 돼. 친구들이나 가족들한테도 면목이 없네. 다른 방법이 생각은 안 나고 자꾸 남의 눈치를 보게 되는 것 같네.,Pro_03823,Pro_03823_00044,E52,S06_D02,
train-040604,train,노년,여성,재정,만성질환 무,분노,짜증내는,ANGRY,요즘 나 자신이 정말 지긋지긋해. 세상에 아무 쓸모도 없고 그냥 동네 할머니일 뿐이야. 능력도 없는데 내가 할 수 있는 일이 있을까?,Pro_12424,Pro_12424_00027,E13,S13_D02,
train-011501,train,청년,여성,"연애,결혼,출산",해당없음,상처,상처,SAD,남자친구랑 싸웠는데 너무 속상해. 내 말은 잘 듣지도 않고 나보고만 잘못됐다고 하더라. 내일 다시 이야기해보려고 해.,Pro_05251,Pro_05251_00022,E40,S05_D02,
train-022824,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,후회되는,SAD,요즘 모은 돈이 없어 막연히 돈을 아끼며 살면 된다고 했던 스스로의 어리석음에 후회가 돼. 요새 친구들과 만나면 돈 얘기를 자주 듣는데 막연하게 살면 된다고 생각했던 자신이 후회스럽다니깐. 돈을 모으려 해도 배우고 습득하기까지 오랜 시간이 걸리는 게 문제야. 다른 친구들은 삼십 대 때부터 재테크를 시작했거든.,Pro_07154,Pro_07154_00009,E23,S08_D02,
train-011516,train,중년,여성,건강,해당없음,불안,불안,ANXIOUS,요즘 코로나로 집에만 있어 우울해. 아쉽게도 특별한 관심거리는 없어. 나는 가까운 사람과 수다 떨 때 기분 좋아.,Pro_08841,Pro_08841_00017,E30,S09_D02,
train-019282,train,청소년,남성,학업 및 진로,해당없음,분노,구역질 나는,ANGRY,나보다 낮은 성적을 받은 애들이 핑계거리는 제일 많은 게 정말 화가 나. 걔들 때문에 학업 성적이 떨어져서 우리 반이 또 꼴지 했잖아. 성적이 낮은 친구랑 성적이 높은 친구를 붙여서 스터디 그룹을 따로 만들어보자고 얘기해봐야지.,Pro_00188,Pro_00188_00005,E17,S02_D02,
train-026887,train,청소년,여성,가족관계,해당없음,분노,구역질 나는,ANGRY,아빠 입에서 담배 냄새랑 입 냄새가 심하게 나서 대화를 못하겠어. 어떤 때는 구역질이 날 정도로 심각해. 담배를 피우고 나면 제발 양치 좀 해달라고 말씀 드려봐야지.,Pro_01628,Pro_01628_00025,E17,S01_D02,
train-025335,train,노년,여성,대인관계,만성질환 유,당황,외로운,SAD,친구가 쓰러졌어. 혼자 노래교실 가니까 허전하네. 혼자서 노래교실이 재미가 없어졌어. 그나마 재밌는 일도 재미없어졌어. 같이 갈 친구를 노인정에서 한번 찾아볼까? 같이 가면 재밌겠지?,Pro_11324,Pro_11324_00039,E53,S04_D01,
train-017120,train,노년,남성,재정,만성질환 유,불안,혼란스러운,ANXIOUS,병 때문에 일을 못하니 갖고 있는 집 한 채의 세금 내는 것도 버거워. 집을 팔아야 하는지 고민인데 그러면 당장 살 집이 없으니 그것도 걱정이야. 그래도 집을 파는 건 좀 어렵겠지. 세금을 낼 만큼만이라도 벌 수 있는 일을 알아봐야겠어.,Pro_10825,Pro_10825_00002,E34,S13_D01,
train-032626,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,나는 나의 선배를 믿을 수 있어. 선배가 알려 준 주식으로 오늘 많은 돈을 벌었어! 지난번에 알려준 정보도 잘 맞았었어. 앞으로도 계속 선배의 말을 믿고 따라가려고.,Pro_05153,Pro_05153_00004,E62,S04_D02,
train-039482,train,노년,남성,"건강,죽음",만성질환 유,상처,괴로워하는,SAD,신체장애로 인하여 활동을 마음대로 못해 많이 불편해. 활동을 하는 사람들을 보면 나 자신을 비관하게 돼. 그러게. 비관적으로 생각하니까 힘든 거 같아. 후회하지 않게 지금의 삶을 잘 살아가 볼래.,Pro_10599,Pro_10599_00012,E48,S11_D01,
train-013777,train,청년,여성,"진로,취업,직장",해당없음,당황,열등감,SAD,내 가장 친한 친구의 승진 소식을 오늘 들었어. 나는 승진하지 못했는데 부럽기도 하고 질투가 났어. 모르겠어. 혼자서 술이라도 마셔야겠다.,Pro_05385,Pro_05385_00016,E54,S06_D02,
train-050936,train,청년,남성,"진로,취업,직장",해당없음,슬픔,마비된,SAD,여자친구는 돈도 많고 직장도 좋은데 가난하고 취직도 못 한 나랑 결혼해줄까? 여자친구한테 열등감을 느낄 때가 많고 이런 감정을 느끼면서 결혼을 생각하는 게 힘들어. 여자친구와 내가 느끼는 감정에 대해서 얘기를 해봐야겠어.,Pro_03796,Pro_03796_00023,E25,S06_D02,
train-024266,train,노년,남성,대인관계,만성질환 유,당황,당황,ANXIOUS,간 수치가 높은데 아내 몰래 친구들과 술을 마셨다가 아내가 알고 나의 용돈을 줄여버렸어. 아내에게 들키고 용돈을 줄인 것에 당황스럽고 미안해. 아내에게 술을 먹지 않겠다고 약속하고 진심 어린 사과를 해야겠어!,Pro_09761,Pro_09761_00001,E50,S04_D01,
train-044220,train,중년,여성,"대인관계(부부, 자녀)",해당없음,불안,당혹스러운,ANXIOUS,나 혼자 집안일을 하는 것이 너무 힘들어. 나도 내 취미 생활을 하고 싶어. 이제 딸을 위한 삶을 사는 것도 지긋지긋해. 나를 위한 삶을 살 거야. 캘리그라피를 배워보고 싶었어. 나도 이제부터 취미 생활을 하며 자유롭게 살 거야.,Pro_08606,Pro_08606_00003,E35,S07_D02,
train-009567,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,와이프가 음식을 참 잘해. 김치 종류는 정말 잘해. 진짜 맛있어. 응. 오늘은 겉절이 좀 해 달라고 해야겠어.,Pro_07078,Pro_07078_00022,E67,S07_D02,
train-022981,train,중년,남성,건강,해당없음,상처,버려진,SAD,내가 췌장암 말기판정을 받았는데 가슴 아프게도 자식들은 수술비를 지원해주지 않아. 가족에게 버려진 기분이야. 친구들에게도 수술비를 빌려줄 수 없다는 말을 들어 또 상처를 받았지. 자식들이게 다시 하소연 해봐야겠어.,Pro_07300,Pro_07300_00006,E49,S09_D02,
train-023832,train,중년,여성,"직장, 업무 스트레스",해당없음,분노,구역질 나는,ANGRY,박 부장이 일부러 인사 결정권에서 나만 제외해서 화가 나. 다들 자기 일이 아니라고 모른 척하고 있어. 속상해. 박 부장에게 날 제외한 이유를 물어보고 해결책을 찾아봐야겠어.,Pro_08948,Pro_08948_00003,E17,S10_D02,
train-042956,train,노년,남성,대인관계,만성질환 무,슬픔,눈물이 나는,SAD,대기업에 다닐 때는 모두가 나를 좋아했는데 나이가 들고 퇴직하고는 먼저 다가오는 사람이 없어. 안 그래도 나이 먹을수록 주변에 사람들도 없어지는 데 갈수록 더 외로워져. 모르겠어. 혼자라는 기분만 들어.,Pro_09798,Pro_09798_00014,E27,S04_D02,
train-018651,train,노년,남성,"건강,죽음",만성질환 무,상처,"가난한, 불우한",SAD,나는 젊어서 아내와 이혼하고 쭉 혼자 지내왔어. 종종 외롭기도 하고 쓸쓸하기도 했지. 아프면 간병해 줄 사람도 없기 때문에 쉽게 아플 수도 없었어. 나에게는 돈만큼 건강이 최우선이었어. 돈이 없으니 내가 할 수 있는 건강관리는 열심히 운동하고 술 담배 안 하는 것이 최선인 것 같아.,Pro_10656,Pro_10656_00002,E45,S11_D02,
train-010565,train,중년,여성,건강,해당없음,기쁨,만족스러운,HAPPY,수영장에서 같은 레인의 회원들과 시합을 했는데 내가 일등 했어. 건강에 자신하면 안 되지만 나보다 젊은 친구들도 있는데 내가 이겼으니 내 나이치고는 건강한 편인 것 같아. 꾸준히 지치지 않고 하다 보니 실력도 늘고 건강도 좋아지게 된 거야. 이 정도면 만족스러워.,Pro_08875,Pro_08875_00006,E64,S09_D02,
train-049168,train,노년,여성,"건강,죽음",만성질환 유,불안,불안,ANXIOUS,내가 당뇨로 인해 자꾸 살이 빠져서 마음이 초조해. 관리를 체계적으로 해야 했는데 관리를 제대로 못 했어. 어떻게 해야 할지 감이 안 잡혀. 아무래도 의사와 상담해서 여러 가지 조언을 구해야겠어.,Pro_12141,Pro_12141_00014,E30,S11_D01,
train-034642,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,우리 아들이 대기업에 취직할 수 있을 거라 믿고 있어. 항상 잘 해왔던 아들이기에 내가 믿고 기댈 수 있는 것 같아. 아들에게 힘과 용기를 전해줄 수 있는 말을 해 줘야겠어.,Pro_08633,Pro_08633_00024,E62,S07_D02,
train-003968,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,요즘 취업 시즌이라 동기들 다 걱정이거든. 그렇지만 난 걱정을 덜 할 수 있어서 다행이야. 아직은 아니야. 하지만 취직이 거의 확정적으로 보여. 전공과목 교수님이 날 좋게 봐주셨는지 회사에 소개해주셔서 면접 기회를 얻었어. 면접도 잘 본 거 같고 예감이 좋아. 강의 열심히 듣길 잘했다.,Pro_05393,Pro_05393_00019,E62,S06_D02,
train-003395,train,청년,남성,"진로,취업,직장",해당없음,불안,당혹스러운,ANXIOUS,면접에 합격한 줄 알았는데 떨어져서 당황스러워. 다른 곳에 지원해보려고.,Pro_03806,Pro_03806_00006,E35,S06_D02,
train-009164,train,청년,남성,대인관계,해당없음,당황,고립된,SAD,즐겁게 친구들 모여서 술 먹고 있는데도 뭔가 고독한 느낌 알아? 나만 대화에 끼지 못하는 것 같아서 고립된 느낌 말이야. 한 명이라도 나한테 말을 걸어주면 좋을 것 같아.,Pro_03582,Pro_03582_00026,E51,S04_D02,
