sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,tired_seed_candidate,tired_seed_candidate_reason,tired_seed_manual_keep,tired_seed_manual_note,service_label_original,tired_seed_version,tired_seed_applied
train-027761,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,병원에서 암이 더 커져서 오래 살 수 없을 것 같다고 들었어. 나 혼자 걱정하니 마음이 답답해. 옆집 한 씨 할머니한테 이 이야기를 하면 마음이 편해질 것 같아.,Pro_09773,Pro_09773_00010,E62,S04_D01,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-011910,train,청년,남성,"진로,취업,직장",해당없음,분노,방어적인,ANGRY,헤드헌터가 이직할 생각 없냐고 계속 찔러보는데 미치겠어. 의뢰해 오는 업체도 좋은 곳이긴 하지만 지금 다니는 직장이 난 좋아. 응. 그리고 이직하면 꼭 적응해야 하니까 그것도 스트레스야 나한테는.,Pro_03785,Pro_03785_00042,E14,S06_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-050872,train,노년,여성,대인관계,만성질환 무,당황,열등감,SAD,빌딩 청소를 하는데 쉴 수 있는 공간이 화장실 창고뿐이야. 내가 사람인가 싶어. 화장실 창고에서 물이라도 마시려 하면 내가 마지 학대받는 죄수 같아. 왜 이 일을 했을까. 빌딩 청소하기로 한 나를 탓해야지. 내가 할 수 있는 건 아무것도 없어.,Pro_11385,Pro_11385_00028,E54,S04_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-002947,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,억울한,ANGRY,오늘 내가 자리를 비운 사이 거래처 손님이 방문해서 다른 사원이 일을 처리했는데 그게 잘못돼서 기분이 엉망이야. 계획에 없던 방문이어서 대응을 잘하지 못했는데 지점장님은 상사인 나에게 그 책임을 떠안기는 거야. 얼마나 황당하고 억울하던지. 아예 말이 안 통하는 사람이라 일방적인 잔소리뿐이었지. 신입사원의 죄송하다는 말에 마음이 좀 풀리긴 했어.,Pro_08978,Pro_08978_00018,E47,S10_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-042049,train,노년,여성,대인관계,만성질환 유,상처,질투하는,ANGRY,요즘 사람들과 만나는 빈도수가 줄어서 너무 외로운 감정이 들어. 게다가 몸도 편치 않아. 전에 자주 만났던 사람들과 많이 멀어진 것 같아. 내가 실수한 게 있는지 걱정이야. 전에 자주 만났던 사람들과 대화를 해봐야겠어. 건강도 중요하니까 병원도 잘 다녀야지.,Pro_11312,Pro_11312_00029,E41,S04_D01,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-049606,train,청소년,여성,가족관계,해당없음,상처,버려진,SAD,내가 아파서 부모님이 모든 일에 간섭해. 내가 아무것도 할 수 없는 사람이 된 것 같아. 혼자서도 잘 살아가고 싶은데 부모 없인 잘 못 살 사람처럼 대해지고 있어. 부모님과 진지하게 대화를 나눠봐야겠어.,Pro_01660,Pro_01660_00007,E49,S01_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-025615,train,노년,여성,재정,만성질환 유,기쁨,신뢰하는,CALM,나를 걱정해 주고 늘 안부를 물어주는 사람들이 있어서 정말 신뢰가 돼. 맞아. 당뇨병이 있지만 내게는 충분한 돈과 걱정해 주는 사람들이 많아서 기뻐. 보답을 하고 싶어. 다른 사람들도 상황이 안 좋을 때 걱정해 주고 도움을 주려고.,Pro_12413,Pro_12413_00005,E62,S13_D01,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-019218,train,청년,여성,"진로,취업,직장",해당없음,기쁨,느긋,HAPPY,일 재촉 안 하는 상사를 만나서 일처리가 정말 편해. 팀워크를 중요시하는 상사라서 회식이 많긴 하지만 솔직하게 피곤하다고 말하면 빠질 수도 있어서 괜찮아. 다음 번에도 피곤할 때는 솔직하게 이야기해보는 게 좋을 것 같아.,Pro_05397,Pro_05397_00037,E66,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-036631,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,아이돌이 되기로 결정했어. 내가 노래를 좀하는데 다른 분들 앞에서 부를때마다 행복해. 아직 말씀 안드렸는데 들으면 좋아하실꺼야. 항상 내 의견을 존중해주시거든.,Pro_01673,Pro_01673_00020,E62,S01_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-049609,train,청년,남성,대인관계,해당없음,슬픔,후회되는,TIRED,질병에 걸리고 내가 연약해졌단 생각에 남자로서 자신감이 떨어져. 이런 내가 안타까워. 전과 달리 쉽게 체력이 떨어지니 위축되고 이런 내 모습에 자기 연민이 들어. 몸 관리도 잘하며 이런 나도 받아들일 수 있도록 노력해야지.,Pro_03554,Pro_03554_00052,E23,S04_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-031713,train,중년,여성,"대인관계(부부, 자녀)",해당없음,슬픔,환멸을 느끼는,ANGRY,신랑이 요즘은 내 마음을 너무 몰라주는 것 같아. 지금까지의 결혼 생활이 허무하게 느껴져. 이제 그냥 신랑한테 의지하지 않고 내 생활을 즐기고 싶어.,Pro_08600,Pro_08600_00018,E29,S07_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-047705,train,중년,남성,"대인관계(부부, 자녀)",해당없음,당황,죄책감의,SAD,외상후스트레스 장애로 정상적인 사회생활이 불가능해져서 가족들에게 너무 미안해. 가장으로서 가족을 책임지지 못했다는 사실에 나 자신이 한심해. 책을 읽으면서 기분전환을 해야겠어.,Pro_07066,Pro_07066_00034,E55,S07_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-002643,train,청년,여성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,이 일만 칠 년째 하다 보니 일이 익숙해서 편해. 응. 대충 앞으로 일이 어떻게 진행될지도 예측이 되고 문제가 생겨도 예전처럼 큰 걱정이 없어. 그런 면에서 어떤 일이든 오래 꾸준히 하는 게 중요한 거 같아.,Pro_05394,Pro_05394_00032,E63,S06_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-010847,train,청소년,여성,학업 및 진로,해당없음,기쁨,안도,CALM,이번 시험 점수가 떨어지지 않아서 다행이야. 수업 시간에 집중해서 공부했어. 내가 원하는 학과를 못 갈까 봐 열심히 했어.,Pro_01798,Pro_01798_00013,E67,S02_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-005700,train,중년,여성,건강,해당없음,분노,좌절한,SAD,지난 검진 결과가 좋아서 기대하고 갔는데 다시 나빠졌다는군. 응. 이번에는 좋을 거라 생각했는데 아니라고 하니 힘이 빠지고 의욕이 없어.,Pro_08823,Pro_08823_00046,E12,S09_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-012128,train,청년,남성,"진로,취업,직장",해당없음,기쁨,자신하는,HAPPY,이번 임용고시에서는 불합격되었지만 다음에는 꼭 될 거야! 열심히 준비했으니깐 다음에는 꼭 합격할 거야! 고마워. 더욱더 힘이 나서 기분이 좋아.,Pro_03840,Pro_03840_00012,E69,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-041544,train,노년,여성,재정,만성질환 무,상처,버려진,SAD,이제는 더 이상 내가 쓸모 없는 존재인 거 같아. 직업을 갖고 싶어 알아보면 일자리가 모두 단순 작업이고 급여도 얼마 안되더라고. 이렇게 계속 살아야 하는지 나 자신이 초라하게 느껴져.,Pro_12460,Pro_12460_00040,E49,S13_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-006974,train,중년,여성,"직장, 업무 스트레스",해당없음,불안,걱정스러운,ANXIOUS,어제 남편이 저녁에 퇴근해서 회사 그만두고 치킨 장사나 할까 그러더라. 회사에서 안 좋은 일이 있었나 봐. 걱정이었지. 물어도 대답이 없고 하니까. 회사에서 치이다 보니 많이 힘들었나 봐.,Pro_08968,Pro_08968_00012,E37,S10_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-039830,train,노년,남성,재정,만성질환 무,당황,열등감,SAD,나이가 드니 벌이는 줄고 나가야 할 돈은 많고 이래저래 힘들어. 아주 힘든 것은 아닌데 한창 벌 때와 비교하면 씁쓸해. 예전에는 많이 벌었지만 다 옛날얘기야. 사회적으로 지위가 많이 내려간 것 같아.,Pro_10905,Pro_10905_00002,E54,S13_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-016983,train,중년,남성,건강,해당없음,당황,열등감,TIRED,요즘 헬스장에 다니는데 도무지 사람들을 못 따라가겠어. 내가 제일 체력이 떨어지는 것 같아. 팔팔하게 이리저리 운동하는 사람들 볼 때마다 질투가 나더라고. 보약이라도 주문하던지 해야겠어. 체력 때문에 운동하는 건데 별 도리가 없네.,Pro_07305,Pro_07305_00006,E54,S09_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-048177,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,두려운,ANXIOUS,일하던 직장에서 정신질환을 이유로 잘렸어. 이제 나는 뭘 먹고 살아야 하지? 이제 내 삶은 어떻게 할지 걱정돼서 잠도 안 온다. 돈은 어디서 벌지? 정신 차리고 해야 하는데 행동실천이 어려워. 하루빨리 직장을 구해야 할 것 같아.,Pro_08722,Pro_08722_00023,E31,S08_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-027861,train,중년,남성,"대인관계(부부, 자녀)",해당없음,분노,노여워하는,ANGRY,마누라가 주식으로 돈을 다 날렸어. 이렇게까지 크게 날릴 줄 몰랐어. 너무 막막해. 마누라가 주식을 하는 줄은 알았지만 알아서 잘 할 줄 알았는데. 당장 생활비도 없어. 이번에 회사에서 보너스가 나오기로 됐어. 마누라는 아직 모르니 알려줘야겠어.,Pro_07029,Pro_07029_00006,E18,S07_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-043678,train,노년,여성,재정,만성질환 무,불안,회의적인,ANXIOUS,병원에서 치매 전조 증상이 보인다고 해서 남은 날들이 걱정되고 무기력해져. 노후 준비도 제대로 되어 있지 않은데 치매 증상이 있다고 하니 좌절되네. 지금이라도 치매 예방을 위해 노력하려고 해.,Pro_12447,Pro_12447_00021,E36,S13_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-015618,train,노년,여성,"건강,죽음",만성질환 무,불안,스트레스 받는,ANXIOUS,나는 더 바라는 게 없어서 죽고 싶다는 생각이 들어. 이 생각이 나를 불안하게 해. 죽는 생각만 하니 우울증 걸릴 거 같아. 누구와 이야기하기보단 내가 매일 몸을 좀 움직여서 잡생각을 없애야겠어. 산책을 많이 하고.,Pro_12203,Pro_12203_00002,E32,S11_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-023863,train,중년,여성,"직장, 업무 스트레스",해당없음,불안,스트레스 받는,TIRED,오늘 회사에서 퇴근하기 전 갑자기 일을 시켜서 야근했어. 이럴 땐 회사 다니기 너무 힘들어. 가족들과 함께 산책을 좀 할까 봐.,Pro_08963,Pro_08963_00028,E32,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANXIOUS,physical_fatigue_seed_v1,True
train-040421,train,노년,여성,"건강,죽음",만성질환 무,상처,억울한,ANGRY,남편도 나도 건강해야 해. 그래. 누구 한 명이 아파서 누워 있으면 병간호도 힘들고 아주 어려울 것 같아. 아직은 모두 괜찮아. 어떡해야 건강을 지킬 수 있을까?,Pro_12218,Pro_12218_00016,E47,S11_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-000859,train,노년,여성,대인관계,만성질환 무,기쁨,신이 난,HAPPY,몇 년 동안 서양화를 배웠는데 이번에 좋은 평을 받았어. 그럼. 이제야 실력이 조금씩 그림에 나타나는 것 같아서 뿌듯해. 맞아. 앞으로도 계속 열심히 하고 싶어.,Pro_11399,Pro_11399_00009,E68,S04_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-037829,train,청소년,남성,가족관계,해당없음,기쁨,느긋,HAPPY,나는 성질이 급한 편인데 내 아들은 느긋느긋한 성격이야. 때때로 아들이 하는 행동을 보면 갑갑할때도 있지만 한편으로는 저런 느긋한 성격이 부럽기도 하고 그래.,Pro_00117,Pro_00117_00004,E66,S01_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-021940,train,청년,남성,대인관계,해당없음,분노,짜증내는,ANGRY,내 동료들은 다들 너무 이기적이라서 짜증 나. 동료들은 항상 시간에 딱 맞춰서 퇴근한단 말이야. 내키진 않지만 동료들과 한번 대화를 나누어 보려고 해.,Pro_03544,Pro_03544_00011,E13,S04_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-023246,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,흥분,HAPPY,우리 팀 실적이 부진해서 그동안 스트레스를 많이 받았었어. 이번엔 상사가 규모가 큰 계약을 우리 팀에 밀어줬어. 끝까지 포기하지 않고 전략적으로 움직여서 꼭 계약을 따낼 거야.,Pro_07436,Pro_07436_00005,E65,S10_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-037833,train,청소년,여성,학교폭력/따돌림,해당없음,분노,성가신,ANGRY,자꾸 괴롭히겠다고 따라오는 거 성가시고 귀찮아. 응. 내일도 그럴텐데 어떻게 피해다닐지 생각을 해야겠어.,Pro_01870,Pro_01870_00016,E19,S03_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-012149,train,청년,여성,"연애,결혼,출산",해당없음,불안,조심스러운,ANXIOUS,나 이번에 기다리고 기다리던 아이가 생겼어! 그런데 노산이라 불안 불안해. 응. 그래서 아무래도 조심스럽네.,Pro_05249,Pro_05249_00003,E38,S05_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-040203,train,노년,여성,"건강,죽음",만성질환 무,상처,억울한,ANGRY,할머니가 되니 치매가 생겨서 정말 문제야. 치매가 걸리니 배우자 부양과 돌봄도 어려워. 그렇지. 남편이 제일 걱정이야. 나 없이 아무것도 못 하는데.,Pro_12218,Pro_12218_00060,E47,S11_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-047139,train,중년,여성,건강,해당없음,슬픔,마비된,SAD,나이가 들면서 걷기 힘들어져. 이제 어떻게 살아갈지 알 수 없어서 슬프기도 해. 내 친구들을 만나서 오랜만에 놀아볼래.,Pro_08836,Pro_08836_00008,E25,S09_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-007765,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,나이가 들수록 남편과 미래에 대한 이야기를 많이 하니까 편안한 마음이 들어. 젊어서는 자기 일에만 신경 쓰느라 대화의 시간이 별로 없었는데. 지금은 날 많이 생각해 주고 이야기도 잘 들어주니 너무 좋아.,Pro_08634,Pro_08634_00006,E63,S07_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-023138,train,중년,남성,"직장, 업무 스트레스",해당없음,불안,스트레스 받는,TIRED,야근에 회식까지 회사에 시간이 너무 많이 빼앗기는 것 같아서 스트레스가 많아. 이직 전 회사도 회식이 너무 잦아서 힘들었는데 여기도 다를 바가 없네. 말도 꺼내기 힘들어서 조용히 나왔어. 이번 직장에서는 적당히 치고 빠져야겠어.,Pro_07403,Pro_07403_00016,E32,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANXIOUS,physical_fatigue_seed_v1,True
train-010421,train,중년,여성,"직장, 업무 스트레스",해당없음,기쁨,신뢰하는,CALM,직장에서 여러 사람과 생활하다 보니 다양한 일들을 겪게 되는 것 같아. 새로 입사한 동료가 나이는 어린데 여러모로 배울 점이 많아서 믿음이 가고 신뢰할 수 있다는 생각이 들어.,Pro_08993,Pro_08993_00012,E62,S10_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-007319,train,중년,여성,건강,해당없음,슬픔,실망한,SAD,기침을 자주 해서 병원에 갔더니 내가 천식 걸렸다고 하네. 나이가 먹어갈수록 건강이 안 좋아지는 것 같아 걱정이야.,Pro_08832,Pro_08832_00005,E21,S09_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-036595,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,느긋,HAPPY,반 친구들이 나를 따돌리지만 그다지 상관 없어. 나는 어차피 혼자가 편하고 점수만 좋게 받으면 돼. 신경 안 써. 본인들끼리 놀라고 해. 나는 대학만 잘 가면 돼.,Pro_00357,Pro_00357_00005,E66,S03_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-007087,train,중년,여성,건강,해당없음,불안,회의적인,TIRED,건강하게 나이 드는 게 생각보다 쉬운 일이 아닌 것 같아. 아프지는 않은데 기력이 없고 피로가 쉽게 와. 나이 드는 게 느껴져 좀 울적해. 응. 이렇다 할 문제는 없다고 해.,Pro_08847,Pro_08847_00006,E36,S09_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANXIOUS,physical_fatigue_seed_v1,True
train-011630,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,괴로워하는,TIRED,너무 힘들다. 편해지기는커녕 갈수록 더 힘들어져. 직장 업무가 나날이 벅차. 게다가 사람들은 야근하는 사람 앞에서 속 모르는 소리만 하고.,Pro_08979,Pro_08979_00007,E48,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-025156,train,노년,여성,"건강,죽음",만성질환 유,기쁨,감사하는,HAPPY,간호사가 챙겨줄 사람이 없는 나를 챙겨줘서 너무 감사해. 보호자가 없는 걸 알고 잘 챙겨주셔. 일을 덜어드리려면 약을 꼬박꼬박 잘 챙겨먹어야지.,Pro_12172,Pro_12172_00001,E61,S11_D01,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-001299,train,노년,여성,재정,만성질환 무,기쁨,신뢰하는,CALM,새로운 예금 상품은 평균보다 이자가 두 배나 높아서 수익이 좋을 것 같아. 새마을금고는 시중 은행보다 운영을 보수적으로 하는 편이라 약정금리를 아주 잘 지킨다고. 내가 열심히 알아보고 선택한 상품이라 더욱 확신이 서.,Pro_12473,Pro_12473_00011,E62,S13_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-037542,train,청소년,여성,학업 및 진로,해당없음,기쁨,안도,CALM,선생님이 내 성적이면 지망하는 대학에 얼마든지 갈 수 있다고 하셨어. 응. 이제야 한시름 덜수 있을 것 같아. 걱정하지말라고 말씀드려야지.,Pro_01798,Pro_01798_00005,E67,S02_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-023561,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,편안한,CALM,요즘 너무 기뻐. 자식들이 모두 안정적인 직장에 취직을 해서 재정적인 걱정을 할 필요가 없어졌어. 자식 걱정이 없어졌으니 남편과 함께 시골로 내려가서 농사나 지으면서 살려고.,Pro_08754,Pro_08754_00015,E63,S08_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-030799,train,노년,남성,대인관계,만성질환 유,기쁨,자신하는,HAPPY,암때문에 지금 아프지만 난 꼭 나을거라고 확신해. 친구를 믿거든. 지금 내 담당의가 친구야. 친구가 빈말은 안하는 친구인데 나보고 완치할 수 있다고 걱정하지말래.,Pro_09780,Pro_09780_00027,E69,S04_D01,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-015772,train,청년,여성,"진로,취업,직장",해당없음,상처,"가난한, 불우한",TIRED,왕복 세 시간 거리를 출퇴근을 하니까 너무 힘들고 피곤해. 회사 근처에 집값이 너무 비싸니까 여기서 왕복하는데 잘못해서 버스라도 놓치면 바로 지각이야. 회사 출근 시간보다 한 시간 일찍 도착한다고 생각하고 출근해야겠어.,Pro_05376,Pro_05376_00023,E45,S06_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-002688,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,편안한,CALM,이제 경제적으로 여유가 생겨서 가계부 쓸 때 맘이 좀 편해. 그래서 어렸을 때부터 하고 싶었던 피아노를 배워볼까 생각 중인데 나이가 있는데 배울 수 있을까? 취미 생활을 통해 마음의 여유를 찾고 싶어.,Pro_08754,Pro_08754_00023,E63,S08_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-008621,train,청년,여성,"진로,취업,직장",해당없음,슬픔,우울한,TIRED,야근 때문에 쉬지도 못하고 피곤하고 너무 힘들어. 상사는 빨리하라고 닦달하는 바람에 스트레스 풀 시간도 없다고. 정말 우울해. 모르겠어! 해결할 방법이 있으면 이러고 있지도 않지.,Pro_05355,Pro_05355_00019,E24,S06_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-012749,train,청년,남성,"진로,취업,직장",해당없음,분노,툴툴대는,TIRED,아 짜증나. 밤 새서 만든 서류를 집에 두고 와버렸어. 졸려도 참아가면서 밤 새고 만든 건데 정말 화가 나. 택시 타고 집에 가거나 가족한테 갖고 와달라고 했어.,Pro_03782,Pro_03782_00016,E11,S06_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANGRY,physical_fatigue_seed_v1,True
train-013176,train,청년,여성,"진로,취업,직장",해당없음,불안,취약한,TIRED,요즘 야근이 잦아져서 너무 힘들어. 내가 체력이 좀 안 좋거든. 몸을 너무 무리하게 써서 쓰러지지 않을까 걱정이 돼. 회사에 진단서를 가져가서 미리 얘기를 해두어야겠어.,Pro_05364,Pro_05364_00036,E33,S06_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANXIOUS,physical_fatigue_seed_v1,True
train-029672,train,중년,여성,"직장, 업무 스트레스",해당없음,슬픔,눈물이 나는,TIRED,어제 회사에서 또 야근을 했어. 너무 힘들어. 너무 힘들어. 그래도 일을 해야 하니 어쩔 수 없지.,Pro_08958,Pro_08958_00010,E27,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-018484,train,청년,여성,"진로,취업,직장",해당없음,기쁨,만족스러운,HAPPY,면접 때 마지막까지 최선을 다해 답변해서 후련해. 면접 결과를 기다리며 너무 떨리는 데 어떡하지? 나는 청심환을 주로 먹어서 오늘 하나 사가야겠어.,Pro_05395,Pro_05395_00014,E64,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-000120,train,청년,남성,"진로,취업,직장",해당없음,기쁨,자신하는,HAPPY,나 몇 년 동안 신입으로만 다니던 회사에서 정식 사원으로 승진했어. 응. 그래서 평소에 배우려다가 시간이 없어서 포기한 기타를 시작해보려고.,Pro_03840,Pro_03840_00003,E69,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-028464,train,중년,여성,건강,해당없음,기쁨,안도,CALM,이번에 생리를 사십 일 만에 했어. 응. 거의 정확하게 이십오에서 삼십일 주기였지. 응. 폐경이 오는 줄 알고 걱정이 많았어.,Pro_08878,Pro_08878_00020,E67,S09_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-035095,train,청소년,여성,학교폭력/따돌림,해당없음,당황,외로운,SAD,내 친구가 내 말을 듣고도 모른 척해. 나한테 화가 난 거 같아. 갑자기 이래서 당황스러워. 가끔 대답을 해도 건성으로 대답해. 친구에게 오해가 생긴 거 같아서 오늘 저녁에 진지하게 물어보려고.,Pro_01904,Pro_01904_00002,E53,S03_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-037713,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,편안한,CALM,금일 학교 폭력에 대한 교육을 받았어. 응 많이 배울 수 있는 기회였어. 더욱이 우리 학교는 학교 폭력이 없어서 편안하게 감상했어.,Pro_01914,Pro_01914_00004,E63,S03_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-034838,train,중년,여성,"대인관계(부부, 자녀)",해당없음,불안,불안,ANXIOUS,남편이 회사 여직원과 친하게 지낸다는 소문이 퍼졌대. 너무 속상하고 불안해. 다정한 사람이라서 그런 소문이 생긴 것 같은데 너무 불안해서 잠도 안 와. 남편에게 단단히 주의를 줘야겠어. 친절하게 대해 주지 말라고.,Pro_08601,Pro_08601_00012,E30,S07_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-050781,train,청소년,남성,가족관계,해당없음,슬픔,환멸을 느끼는,ANGRY,누나가 내 귀가 잘 안 들리는 장애를 가지고 나를 조롱해서 슬퍼. 어떻게 가족이 나한테 이럴 수 있는지 너무 슬프고 내 처지가 불쌍하다. 친구들이랑 만나서 스트레스를 풀어야겠어.,Pro_00080,Pro_00080_00009,E29,S01_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-035277,train,노년,남성,재정,만성질환 무,기쁨,편안한,CALM,연금만으로 이미 풍족하지만 또 다른 꿈을 도전하기 위해서 카페 운영을 시작해서 좋아. 요즘 젊은 세대는 어떤 메뉴를 좋아하는지를 모르겠어. 젊은 세대인 손주들에게 요즘은 어떤 메뉴가 인기 있는지 도움을 받아봐야겠어.,Pro_10914,Pro_10914_00007,E63,S13_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-007990,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,마비된,SAD,이번에 강남 아파트를 샀어야 했는데 이미 늦은 거 같아 어쩔 줄 모르겠어. 내 친구들은 진작부터 이사 오라고 했는데 그 말을 안 들어서 후회되네. 자꾸 생각이 나서 다른 일을 못 할 정도야.,Pro_07156,Pro_07156_00022,E25,S08_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-028937,train,청년,남성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,직장 상사가 너무 많은 일을 맡기고 있어. 아직은 감당할 수 있는 정도지만 점점 더 많은 일을 맡게 될 것 같아 신경 쓰여. 응 친한 동료에게 조언을 구해 봐야겠어. 내가 앞으로도 잘 해낼 수 있을까?,Pro_03833,Pro_03833_00032,E62,S06_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-005527,train,청년,남성,"진로,취업,직장",해당없음,기쁨,자신하는,HAPPY,다음 달에 대기업 면접을 보는데 붙을 수 있을 것 같아. 그 기업에 대해서 분석을 완벽하게 끝냈거든.,Pro_03840,Pro_03840_00007,E69,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-028787,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,신뢰하는,CALM,남자친구에게 프러포즈를 받았어. 생각지도 못한 일이라 많이 놀랐어. 결혼은 머나먼 일이라 생각했지만 지금의 남자친구라면 믿고 결혼할 수 있을 것 같아.,Pro_05273,Pro_05273_00010,E62,S05_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
