sample_id,candidate_bucket,service_label,approved_label,emotion_major,emotion_minor,situation_keyword,review_note,text
train-033706,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"연애,결혼,출산",,나 어제 너무 충격받은 일이 있었어. 전 남자친구가 결혼한다는 소식을 듣게 되었어.
train-033717,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,어제 건강검진 결과가 나왔는데 내 건강 나이가 칠십 세라고 해. 너무 충격받았어. 코로나 시기라 운동도 못 하는데 방법이 없네.
train-033922,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,친구들이 내가 자기들보다 공부를 못한다는 이유로 따돌리고 있었어. 너무 충격적이야. 공부를 못한다는 이유만으로 사람을 따돌리는 게 말이 돼? 너무 어이없기도 해. 일단 담임 선생님에게 친구들이 날 따돌리는 상황을 이야기할래.
train-033924,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,친구들과 친해지지 못하고 있었는데 알고 보니 친구들이 나를 피했던 거였네. 충격적이고 속상해. 내가 친화력이 부족한 게 문제라고 생각했었는데 친구들이 나를 일부러 피하고 있던 거였어. 친구들에게 왜 나를 피하는 건지 일단 물어봐야겠어.
train-033931,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,친한 친구가 있는데 내가 소심하다는 이유로 날 따돌린 것 같아서 너무 속상해. 내가 정말 좋아하는 친구인데 나한테 어떻게 이럴 수 있는 걸까. 정말 충격적이야. 일단 친구한테 가서 조심스럽게 물어봐야겠어.
train-034094,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,친구가 과거 세탁을 하고 모두를 속이며 살고 있어. 친구한테 내가 이 정도밖에 안 되나 싶어. 과거를 숨기는 친구에게 상처받은 게 많아. 친구가 나한테 진실된 사과를 하면 친구의 변화된 모습을 믿을 수 있을 것 같아.
train-034122,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,오늘 내 친구가 다른 친구랑 하교를 했어. 맞아. 어제는 아무런 문제가 없었던 것 같은데. 나도 잘 모르겠어. 아무래도 친구랑 한 번 얘기를 나눠 봐야 할 것 같아.
train-034123,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,내 친구가 지금까지 폭행 당해 왔다는 사실을 숨겨 왔어. 나랑 정말 소꿉친구인데 나한테 도움을 요청할 수는 없었을까? 일단 폭행을 당해도 우리 사이에는 아무런 변화가 없고 도움을 주고 싶다는 생각을 전하고 싶어.
train-034124,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,오늘 내 친구마저 나한테 욕을 했어. 다른 애들이 나에 대해 오해하는 게 있어서 나를 따돌리고 있는데 내 친구마저 나를 오해하게 된 것 같아. 선생님께 도움을 받아보고 싶어.
train-034125,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,친구가 고작 내 작은 실수 때문에 나를 버렸어. 너무 충격적이야. 맞아. 고작 친구 선물을 안 챙겨 줬다는 이유로 날 버리다니. 그때 선물을 주지 못했던 이유에 대해 친구랑 얘기를 나눠봐야겠어.
train-034126,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,부모님이 이제까지 내가 당해온 폭력에 대해 알고 계셨어. 나를 폭행했던 애들 중 한 명이 부모님한테 사실을 이야기했었나 봐. 그걸 그 부모가 우리 부모님께 다 말씀드렸고. 아마 내가 아무렇지 않은 척해서 그런 것 같아. 하지만 이미 알고 계신다니 부모님과 대화를 해 봐야 될 것 같아.
train-034127,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,오늘 학교에서 다툼이 일어났었는데 사실 그건 나 때문이었대. 평소 나를 괴롭히던 애가 내 의자에 본드를 발랐는데 그걸 마침 반장이 봤나 봐. 그래서 다툼이 일어난 것 같아. 평소에 방관하기는 했지만 그래도 오늘 나를 위해 나선 반장한테 고맙다고 인사를 하고 싶어.
train-034128,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,오늘 내 생일 파티에 친구들을 초대했는데 아무도 오지 않았어. 응. 엄마랑 나랑 둘 다 엄청 기대했는데 지금 너무 충격받아서 아무것도 못 하고 있어. 저녁에 가족들이랑 같이 생일 파티를 하기로 했는데 엄마한테 맛있는 것 잔뜩 해달라고할 거야.
train-034129,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,아까 친구가 불러서 나갔는데 거기 무서운 애들이 있었어. 학년이 올라가고 처음 사귄 친군데 아까 불러서 가 보니 무서운 애들이 있어서 도망쳐버렸어. 일단 부모님한테 말씀드려봐야겠어.
train-034130,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,같은 반 애한테 뺨을 맞았는데 아무도 나를 신경 쓰지 않아. 응. 평소에 노는 그룹에 소속된 애라서 다른 애들도 무서워하는 것 같아. 친구를 많이 사귀는 것도 방법인 것 같아. 내가 만만해서 나를 때린 것 같거든.
train-034131,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,학교에서 괴롭힘당했는데 오히려 부모님께선 나를 혼내셨어. 맞아. 나는 괴롭힘을 당해서 너무 힘든데 부모님까지 나를 혼내시니 어떻게 해야 좋을지 모르겠어. 우선 부모님께 내 힘든 마음을 토로해 볼 생각이야. 왜 혼냈던 건지도 물어보고. 그리고 해결 방법을 함께 생각해 본다면 좋겠어.
train-034770,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,엄마가 나한테 새로운 동생이 생겼다고 얘기해줬는데 충격이었어. 동생이 태어나면 부모님이 동생만 신경 쓰실 것 같아. 나는 버림받을지도 몰라. 부모님께 이런 나의 걱정과 마음의 상처를 말씀드려볼까 해.
train-034771,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,난 이제 엄마가 없어 어떻게 살아야 할까? 엄마가 친엄마가 아니래. 친엄마를 찾아야 할까? 아빠와 이 상황에 대해 충분히 이야기를 나누고 싶어.
train-034772,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,우리 아빠는 결혼을 두 번이나 했대. 나에게 큰 충격이야. 지금 엄마가 두 번째 아내였던 거지. 이제야 이 사실을 알게 되어서 마음에 상처를 받았어. 난 지금의 아빠와 엄마를 모두 사랑하니까 스스로 마음을 추스르고 다시 부모님과 잘 지내야겠어.
train-034773,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,물건을 잃어버렸는데 알고 보니까 누나 남자 친구한테 있어. 너무 충격받았어. 누나가 내 물건을 남자 친구에게 준 걸까? 어떻게 그럴 수 있지? 누나에게 말해야겠어. 내 물건 같으니 돌려달라고 말하는 게 좋은 방법인 것 같아.
train-034774,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,형이 아빠 차를 타고 나갔는데 사고가 났어. 너무 충격적이야. 아빠 차를 몰래 타고 간 거라서 아빠가 화가 많이 나셨어. 나는 난처한 입장이야. 형에게 잘못을 인정하고 아빠에게 용서를 구하라고 말해주어야겠어.
train-034775,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,아빠가 엄마랑 이혼을 하겠다고 나한테 말했어. 아빠가 엄마랑 이혼을 하지 않았으면 좋겠어. 말해볼까? 엄마 아빠한테 내 의견을 말해보아야겠어. 대화가 필요한 것 같아.
train-034776,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,누나가 우리 가족이 다 모인 데에서 엄마는 싫은데 아빠는 좋다고 말했어. 너무 충격적이야. 엄마가 상처받으셨을까 봐 걱정돼. 나까지 마음이 속상해서 미칠 거 같아. 누나에게 그렇게 말한 이유를 물어봐야겠어. 난 우리 가족의 평화를 원해.
train-034777,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,엄마가 아빠한테 지긋지긋하다고 말했어. 이혼하실 것 같아. 엄마랑 아빠가 이혼하면 난 누구랑 살 게 되는 걸까? 엄마랑 아빠가 화해했으면 좋겠다고 이야기해야겠어.
train-034778,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,이제까지 우리 집은 가난한 줄만 알았는데 아빠가 숨겨놓은 재산이 있다고 하셨어. 숨겨놓은 재산이 어느 정도 되는 걸까? 이제 가난하게 살지 않아도 되는 걸까? 이제까지 왜 숨기셨던 걸까? 아빠가 우리 가족을 싫어해서 그런 건지 물어봐야겠어.
train-034779,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,엄마가 말해줬는데 나한테는 누나가 있대. 이제까지 없던 누나라니 친구들한테 어떻게 말해야 할지 고민 중이야. 그냥 솔직하게 말하는 게 좋은 방법인 것 같아.
train-034847,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,요즘 두통이 잦았는데 결국 이런 일이 생겼네. 난 건강한 줄 알았는데 충격받았어. 두통 때문에 병원에 갔는데 뇌척수막염 치료 시기를 놓쳤대. 눈앞이 캄캄해. 슬프지만 받아들이고 아내한테 이야기해야겠지.
train-034848,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,자식들은 무슨 죄야. 원망스럽고 마음이 아파. 내가 앓고 있는 병이 자식에게 유전될 수 있대. 설마 했는데 속상하고 막막해. 아내와 어떻게 하면 좋을지 이야기해 보아야겠지.
train-034849,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,의사가 나한테 시간이 얼마 안 남았다고 마음의 준비를 하래. 충격받아서 눈앞이 깜깜해. 이제 좀 편안하게 살아보려 했더니 살날이 얼마 안 남았다니. 눈물이 나. 그동안 못 갔던 여행을 가고 싶어. 남은 시간은 소중하게 써야지.
train-034850,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,한 달째 항암 치료 중인데 거울을 보니 꼴이 말이 아니야. 이런 꼴이라니 막막하고 비참해. 이렇게 핼쑥해졌는지 미처 몰랐어. 앞으로도 계속 받아야 하는데 마음이 서글퍼. 딸이랑 정말 오랜만에 같이 나가서 기분 전환하면 좋을 것 같아.
train-034851,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,몸에 인슐린 주사 바늘이 들어갔던 흔적이 그대로 남아 있어서 놀랐어. 앞으로도 계속 맞아야 하는데 이렇게 평생 몸에 흔적이 남을 생각을 하니 좀 서글퍼. 혼자 산책이라도 하면서 아프단 사실을 잊고 싶어.
train-034852,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,이십 킬로나 빼라니 말이 돼? 너무 충격적이야. 의사가 앞으로 체중을 적어도 이십 킬로 이상 감량하고 유지해야 한대. 나이 들어서 다이어트 할 생각을 하니 막막해. 아무래도 운동이랑 식이요법을 도와줄 사람이 필요할 것 같아. 아들에게 부탁해봐야지.
train-034853,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,아내가 나 때문에 고생 많이 하고 있어. 오죽하면 몰래 울겠어. 내가 아파서 병원에 입원 중인데 자다가 깨니 아내가 조용히 몰래 울고 있더라고. 마음이 무척 아팠어. 아내가 힘들어서 그런 것 같아. 집에서 쉬다 오는 것이 좋겠다고 이야기해봐야겠어.
train-034854,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,설마 하며 재검을 받았는데 악성 뇌종양이래. 이제 어떡하지? 눈앞이 캄캄해. 나이에 비해 건강하다고 생각했는데 착각이었나 봐. 두려운 마음이 들어. 가족들한테 얘기하고 최대한 방법을 찾아 봐야겠지.
train-035001,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,친구가 나보고 왜 그렇게 건강에 집착하냐고 하더라. 그 뒤로 내가 너무 이상한 건가 싶었어. 나이가 들었으니 건강에 신경 쓰는 건 당연한데 왜 그렇게 말했을까. 곱씹을수록 상처야. 친구에게 그런 말로 상처받을 수 있다는 것을 알려줘야겠어.
train-035002,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,등산하다가 넘어질 것 같아서 남편을 잡았는데 자기도 다칠 뻔했다고 나한테 큰소리를 쳤어. 잡아주지는 못할망정 화를 내다니. 너무 충격이야. 남편한테 방금 행동 사과하라고 해야겠어.
train-035003,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,친구들이랑 얘기하다가 내가 먹고 있는 건강식품 얘기가 나왔는데 쓸데없는 일은 하지 말라고 해 충격받았어. 아직 한 번도 안 먹어 봤다곤 하는데 그래도 사람 말을 그렇게 무시하면 안 되잖아? 친구한테 먹고 나서 어떤 점이 달라졌는지를 말해줘야겠어. 그리고 사과하라고도 말해야겠어.
train-035004,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,딸이 내가 아프다는 걸 알고 있으면서도 오지 않았대. 어떻게 이럴 수 있을까. 나한테 섭섭한 게 있다고 말해서 그냥 무시했었는데 설마 그거 때문에 그런가 싶어. 몸이 나으면 딸이랑 대화를 좀 더 나눠봐야겠어.
train-035005,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,간호사가 내가 주사 맞는 걸 무서워하는 걸 보고 아줌마가 무서운 것도 많다며 상처를 줬어. 엄연히 내가 고객이고 무서워하는 건 사람에 따라 다른 건데 나이로 꾸중을 받은 것 같아서 화가 나네. 카운터에 가서 컴플레인을 걸고 확실하게 의사전달을 해야겠어.
train-035006,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,헬스장에 갔는데 내 몸 보고 더 비싼 클래스를 권유하더라고. 내 몸을 보고 그러니까 충격받았어. 내 몸이 그 정도로 심각한 건지 이 사람들이 장사치인 건지 헷갈리는 거 같아. 다른 헬스장에도 가서 상담해보고 비용을 비교해 봐야겠어.
train-035007,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,딸이 회사를 그만 둔 후부터 방에 틀어박혀 나오지 않아. 너무 충격이야. 딸이 퇴사로 충격을 받은건지 말을 걸어도 대답도 안 하고 자기 방문을 걸어 잠그고 나오질 않아. 아무래도 정신적으로 문제가 있는 것 같은데 상담을 받게 해야겠어.
train-035008,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,건강,,아들은 자기 여자 친구 만날 시간은 있어도 병원에 있는 엄마 보러 올 시간은 없나 봐. 보고 싶다고 연락을 몇 번이나 했는데 답도 시원찮고 말로만 온다고 하고 있어. 일단 서운하다고 말이라도 해봐야지. 애인 보러 가기 전에 잠깐이라도 얼굴 비추라고.
train-035440,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,윗집 누나가 금년에 유학을 간다고 해 내년에 고삼인데 우리나라에서 원하는 곳에 진학이 어렵다 생각했나봐. 응 정말 평범한 누나여서 그런 생각을 가지고 있을거라고는 상상을 못했어. 응. 나도 대충 지나가지 말고 정확히 진로를 고민해봐야겠어.
train-035441,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,"건강,죽음",,병원에서 진단 결과가 나왔는데 폐암 말기라 하더라고 드디어 육십을 넘었는데 살 날이 얼마 남지 않았는다는게 많이 고통스러워. 내 부인에게 뭐라고 말을 해야할지 모르겠네. 내가 폐암 말기라는 진단 결과를 들으면 쇼크 받을 거야. 솔직히 말하고 이제 남은 인생이라도 행복하게 가족과 시간을 보내야겠어.
train-035470,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,옆 학교에서 학생들끼리 단체 폭행을 했다는 얘기가 있어. 충격 받았지. 어떻게 같은 친구끼리 그럴 수가 있는지 정말 모르겠어. 응. 옆 학교 일에 불똥 튈까봐 우리 학교 지금 친구 사랑 캠페인이라는 것도 만들어서 하고 있어.
train-035585,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,내 점수로는 지방에 있는 대학밖에 가지 못한대. 어찌 이럴 수가 있지? 맞아. 나름 열심히 했다고 생각했는데 재수해야 할까봐 불안해.
train-035595,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,나 지금 몹시 당황스러워서 어떻게 해야 할지 모르겠어. 여태까지 내가 학교에서 공부 일등을 해왔는데 이번 테스트에서 십칠등을 했어.
train-035622,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,우리집 빚이 너무 많아서 집을 넘겨야 한대. 명년이면 대학교 입학을 해야 하는데 이제 우리집 어떻게 되는 건지 너무 충격이야. 어떻게 이런 일이 나한테 일어나는 건지.
train-035669,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,이번 시험을 가장 열심히 준비했는데 결과가 안 좋아서 충격이야. 응. 열심히 했는데도 결과가 이러니 사기가 떨어지는 것 같아. 시험도 끝났으니 잠깐 휴식을 취하고 다시 공부하면 괜찮아질 것 같아.
train-035677,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,하루 하루 학교폭력의 정도가 너무 심해지고 있어. 내가 예상한 것보다 훨씬 도를 넘은 행실을 하는 친구들이 있어. 일단 정말 심하다고 생각이 되는 행동을 할 때마다 동영상을 촬영해야겠어.
train-035684,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,오늘 내가 엄마 아빠의 친자식이 아니고 입양된 거라고 하셨어. 응. 그런데 사실 난 지금 부모님께 고마운 마음이 더 커. 맞아. 내일 이야기하면서 사실을 알려주시고 키워주셔서 감사하다고 전할거야.
train-035790,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,내가 왕따를 당하고 있다는 것을 이제야 알아서 충격받았어. 맞아. 왜 왕따를 당하고 있는지 이유를 알고 싶어. 다른 반 친구에게 상황을 이야기하고 물어보려고 해.
train-035891,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,나는 우리 부모님이 내가 하고 싶은 일을 모두 찬성하시는줄 생각했는데 아니라서 충격받았어. 응. 나는 몰랐는데 심야시간에 어떻게 나를 말릴지 고심하고계시더라. 당연히 아니지. 나는 내 꿈을 간직하면서 부모님도 설득시킬꺼야.
train-035908,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,앞에서 친하게 지내자고 했던 친구가 뒤에서 나를 욕하고 다녔다는 진실을 알았어. 정말 충격이야. 벗의 말을 모두 신뢰했겠지. 어떻게 보면 이제라도 알아서 잘된 일이야.
train-035915,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,이번에 성적이 진짜 최악이야. 응. 내 노력이 모자란 건지 아니면 내가 이 만큼밖에 안 되는 사람인 건지 모르겠어.
train-035922,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,이번 시험 성적이 진짜 최악이야. 응. 내 노력이 모자란 건지 아니면 내가 이 만큼밖에 안 되는 사람인 건지 모르겠어.
train-036167,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,내 여동생이 학교폭력에 피해로 힘들어하는걸 지금에서야 알아서 충격받았어. 그래서 그동안 몰랐던게 많이 미안해서 도와주고 싶어. 아우의 학교에 찾아가서 선생님을 만나고 여쭤보는게 나을 것 같아.
train-036564,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,나 방금 정말 충격받았어. 우리 어머니랑 아버지가 싸워서 방금 어머니가 집 나갔어 나 너무 충격이야. 일단 엄마한테 전화해봐야 할 것 같아.
train-036699,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,다수가 한 명을 따돌리는 걸 봤는데 충격적이었어. 나서서 중재하고 싶었지만 보는 순가 굳어서 아무것도 하지 못했어. 잘 모르겠어. 부모님께 조언을 요청해봐야겠어.
train-036733,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,분명히 내가 절대적으로 일등이었는데 이럴 수가 있나? 이등도 아니고 십등이었던 친구가 날 앞섰어. 이게 말이 돼? 압도적인 차이로 이 등했는데. 정말 충격적이네.
train-036839,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,시험을 못 봤다고 집을 나가라니 지나친 거 아니야? 우리 어머니가 맞나 싶어. 다음 시험은 잘 보겠다고 말을 해봐야겠어.
train-036932,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,작일 내가 친아들이 아닌 걸 알았어. 대단히 충격적이야 나는 이럴 줄 몰랐어 내가 친아들이 아니라니 어찌 이럴 수가 있니?
train-036978,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,아빠가 다른 여자한테 낳은 내 동생이 있다고 실토하셨어. 매우 충격적이야. 혼동스러워. 생각 좀 해 봐야 겠어.
train-037105,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,평소에 나와 잘 지내던 짝이 알고보니 뒤에서 따돌림을 당하고 있더라고. 너무나 충격이야. 그래서 스승님께 말씀을 드리려고.
train-037153,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,오늘 부모님이 이혼하신다고 나한테 누구랑 지낼건지 물어보시는데 아무 대답도 하지 못했어. 맞아 너무 충격 받아서 부모님께 어떤 말도 하지 못했어.
train-037163,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,나 저번주에 본 기말 시험에서 전교 꼴등을 했어. 이건 말이 안돼. 내가 꼴등을 하다니. 난 열심히 노력 했는데. 지금부터 더 많은 노력을 기울여야겠어.
train-037178,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,우리 아빠가 사실 친 아빠가 아니래. 너무 충격이야. 긴 시간을 믿고 의지 했는데 지금은 너무 혼란스러워.
train-037233,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,어머니가 막내동생을 임신하셨어. 마냥 행복하지만은 않아. 외동이 좋았는데 느닷없이 동생이 생긴다니 충격적이야. 그래도 부모님께는 감축드린다고 얘기하려고 생명은 소중하니깐.
train-037254,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,오늘 너무 충격적인 말을 들었어. 우리 반에 왕따 당하는 애가 있거든. 사실 내 제일 친한 벗이 그 애를 따돌리는 주범이었대.
train-037262,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,난 진짜 내가 소외를 당할 꺼라곤 생각하지 못했어. 맞아. 진짜 잘 지내려고 노력했는데. 나도 충격받았어. 다른 좋은친구를 사귈께야.
train-037285,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,우리 부모님이 나의 진짜 부모님이 아니었다니 충격받았어. 그래도 부모로부터 충격 받은 것을 드러내지 않고 고맙다고 전할 거야.
train-037331,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,내가 왕따 당한다고 친했던 친구들이 나랑 안논대. 응. 신뢰했는데 그렇게 쉽게 날 버릴 줄 몰랐거든.
train-037374,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,친했던 벗들이 나를 따돌리는 것 같아 충격이야. 친구들과 만나 대화로 해결하려고.
train-037439,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,난 진짜 믿을 수 없다 생각해. 나에 대한 안좋은 소문을 내 절친이 하고 다녔데. 이제는 그 친구 얼굴을 못 볼 거 같아.
train-037581,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,우리 아빠의 외도를 내가 눈치채 버렸어. 응. 근데 어쩔 수 없지. 뭐 사람의 인생이라는게 이런 일도 있는 거 아닐까?
train-037701,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,이번 테스트 완전 망쳤어. 답지를 하나씩 밀려써버렸어. 이런 일은 처음이야. 지금부터 내기 전에 몇번이고 다시 확인해야지.
train-037721,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학업 및 진로,,오늘 성적이 너무 하락했어. 충격이야. 거의 지난 학기의 절반도 안되는 것 같아. 내가 요번 학기는 좀 게으르긴 했던 것 같아.
train-037753,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,오늘 내 생일인데 엄마가 망각하고 출장갔어! 작년에도 망각했는데 올해도 있다니 나한테 관심이 없나봐. 엄마 돌아오면 휴대전화에 알람을 맞춰야겠어.
train-037762,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,내가 학교에서 왕따 당하고 있는데 오늘은 맞기까지 했어. 맞은 데보다 충격이 더 컸어.
train-037770,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,아빠가 불치병에 걸리셨어. 진짜 충격이네. 암이라고 하는데 가족 전부 슬픔과 무기력에 휩싸인 상태야.
train-037806,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,내가 학교에서 왕따 당하는데 오늘은 맞기까지 했어. 맞은 데보다 충격이 더 컸어.
train-037814,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,가족관계,,아빠가 불치병에 걸리신 것 같아. 진짜 충격이네. 암이라고 하는데 가족 전부 슬픔과 무기력에 휩싸인 상태야.
train-037885,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,학교폭력/따돌림,,오늘 약속에 친구들이 한명도 나오지 않았어. 알고 보니 친구들이 나만 따돌리고 약속 장소를 잘못 알려준 거더라고 진짜 충격적이야.
train-038007,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,퇴직 후에 좋은 점 한가지 말해줄까? 사회생활을 하는 동안에는 어쩔 수 없이 싫은 사람도 만나야 하는 일이 종종 있었다네. 그런데 이제는 만나고 싶은 사람만 만나도 괜찮으니 마음이 아주 편안하다네.
train-038092,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,나이 든 어른이라고 다 살 집이 있는 건 아닌데 말이야. 주택 관련 정책을 살펴보다가 느꼈어. 아무래도 젊은 층이 기회도 많고 혜택도 많지. 내가 젊었을 때 성공하지 못한 게 문젠가 봐.
train-038115,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,요즘 내가 생각하는 일들이 부하 직원에게 호응을 받지 못하는 것 같아. 지지를 받는 것도 그렇고 내 의견에 잘 동조해 주지 않아. 내가 사자성어를 많이 쓰다 보니 내 의견을 옛날 생각이라고 매도하는 경향이 짙어.
train-038118,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,마누라가 예전 같지 않고 바가지를 자주 긁어! 내가 은퇴를 하고 나서 더 그러는 거 같아. 내가 실패했다고 생각하는 걸까? 모르겠어. 아내가 계속 그러니까 내가 진짜 실패한 사람 같아.
train-038122,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,직장 생활이 정말 어렵네. 야근도 많고. 거의 매일 야근이야. 친구들을 만날 여유도 전혀 없어. 사람을 못 만나니 당연한 결과지. 일만 하는 기계 같고 인생이 실패한 것 같다는 생각도 들어.
train-038137,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,동생하고 연락을 안 하고 살아. 돈 때문에 싸웠지. 나한테 막 대들더라고. 동생이 대화하려고 하지 않아.
train-038262,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,요즘 집사람이 사사건건 내 말에 반대만 하고 시비를 거네. 어제도 뉴스 보다가 보수당 지지하는 얘기를 했더니 시대에 뒤떨어졌다고 비난하더라고. 물론이지. 내가 하는 말은 무조건 지지해주고 잘한다고 하더니 이제는 무조건 반대야.
train-038316,SAD_TO_ANXIOUS,SAD,,상처,충격 받은,대인관계,,나이들어서 주위사람들로부터 호감이 떨어져서 너무 실망스러워. 부부가 같이 살면서 서로 실망스러울 일은 없어야 한다고 생각해. 그런데 나의 경우는 그렇지 않아서 슬퍼.
